edge_id,edge_kind,mode,ts,hour,dow,is_weekend,rain,base_min,observed_min
rd_0044,road,road,2025-02-04T10:57:11,10.953,1,0,0,1.7436,1.9525
rd_0331,road,road,2025-02-04T10:57:45,10.963,1,0,0,2.6125,2.9265
rd_0441,road,road,2025-02-04T10:58:01,10.967,1,0,0,2.6746,3.8053
tr_0075,transit,bus,2025-02-04T10:59:54,10.998,1,0,0,4.071,4.5971
rd_0496,road,road,2025-02-04T10:59:56,10.999,1,0,0,0.9226,1.0449
rd_0184,road,road,2025-02-04T11:00:08,11.002,1,0,0,1.3528,1.3118
rd_0025,road,road,2025-02-04T11:00:42,11.012,1,0,0,1.2904,1.9428
tr_0081,transit,bus,2025-02-04T11:06:54,11.115,1,0,0,4.086,5.5212
rd_0378,road,road,2025-02-04T11:06:55,11.115,1,0,0,0.9404,0.912
tr_0061,transit,bus,2025-02-04T11:10:00,11.167,1,0,0,4.09,5.5259
rd_0085,road,road,2025-02-04T11:11:16,11.188,1,0,0,1.9309,1.8833
rd_0500,road,road,2025-02-04T11:12:03,11.201,1,0,0,0.3007,0.3483
rd_0377,road,road,2025-02-04T11:13:13,11.22,1,0,0,1.7732,2.2444
rd_0486,road,road,2025-02-04T11:13:30,11.225,1,0,0,1.2426,1.6822
rd_0122,road,road,2025-02-04T11:13:44,11.229,1,0,0,2.1191,2.29
rd_0216,road,road,2025-02-04T11:14:55,11.249,1,0,0,2.7723,4.1947
tr_0024,transit,bus,2025-02-04T11:18:54,11.315,1,0,0,4.09,4.0991
rd_0262,road,road,2025-02-04T11:19:11,11.32,1,0,0,2.9515,2.86
rd_0043,road,road,2025-02-04T11:19:56,11.332,1,0,0,1.2883,1.7734
rd_0246,road,road,2025-02-04T11:22:03,11.368,1,0,0,2.2797,2.351
rd_0289,road,road,2025-02-04T11:22:47,11.38,1,0,0,2.04,2.6931
rd_0126,road,road,2025-02-04T11:22:50,11.381,1,0,0,1.6115,1.7901
rd_0085,road,road,2025-02-04T11:23:05,11.385,1,0,0,1.9309,1.9226
rd_0275,road,road,2025-02-04T11:23:27,11.391,1,0,0,2.9206,3.6292
rd_0297,road,road,2025-02-04T11:23:37,11.394,1,0,0,1.3693,1.4328
rd_0418,road,road,2025-02-04T11:23:37,11.394,1,0,0,1.4702,1.616
rd_0103,road,road,2025-02-04T11:24:06,11.402,1,0,0,1.6258,1.6884
tr_0084,transit,bus,2025-02-04T11:24:23,11.406,1,0,0,4.067,5.0952
rd_0459,road,road,2025-02-04T11:24:52,11.415,1,0,0,2.7205,3.4721
rd_0166,road,road,2025-02-04T11:25:07,11.419,1,0,0,0.9611,1.2954
rd_0345,road,road,2025-02-04T11:25:08,11.419,1,0,0,2.7791,2.6366
rd_0289,road,road,2025-02-04T11:26:10,11.436,1,0,0,2.04,2.2832
rd_0357,road,road,2025-02-04T11:26:58,11.45,1,0,0,1.1876,1.17
rd_0216,road,road,2025-02-04T11:26:59,11.45,1,0,0,2.7723,3.6364
rd_0159,road,road,2025-02-04T11:27:13,11.454,1,0,0,1.932,2.2506
rd_0327,road,road,2025-02-04T11:27:53,11.465,1,0,0,1.752,1.5738
rd_0512,road,road,2025-02-04T11:28:21,11.473,1,0,0,0.4653,0.5994
rd_0196,road,road,2025-02-04T11:30:06,11.502,1,0,0,0.7596,0.775
rd_0404,road,road,2025-02-04T11:32:10,11.536,1,0,0,1.9536,2.4578
rd_0262,road,road,2025-02-04T11:32:26,11.541,1,0,0,2.9515,2.7993
rd_0174,road,road,2025-02-04T11:32:30,11.542,1,0,0,1.9155,2.1916
rd_0476,road,road,2025-02-04T11:34:32,11.576,1,0,0,1.449,1.5458
rd_0411,road,road,2025-02-04T11:34:58,11.583,1,0,0,1.446,1.4903
rd_0502,road,road,2025-02-04T11:36:36,11.61,1,0,0,1.5818,1.6266
rd_0446,road,road,2025-02-04T11:36:38,11.611,1,0,0,2.2372,1.9745
tr_0070,transit,bus,2025-02-04T11:37:26,11.624,1,0,0,4.09,3.7134
tr_0008,transit,metro,2025-02-04T11:37:39,11.628,1,0,0,1.868,1.7432
tr_0011,transit,metro,2025-02-04T11:37:50,11.631,1,0,0,1.632,1.756
tr_0013,transit,metro,2025-02-04T11:38:11,11.637,1,0,0,1.752,1.6732
rd_0384,road,road,2025-02-04T11:38:15,11.638,1,0,0,3.8787,3.9263
tr_0004,transit,metro,2025-02-04T11:38:50,11.647,1,0,0,2.219,2.1413
rd_0490,road,road,2025-02-04T11:38:59,11.65,1,0,0,1.3849,1.7606
rd_0522,road,road,2025-02-04T11:39:57,11.666,1,0,0,1.1381,1.1685
rd_0360,road,road,2025-02-04T11:39:58,11.666,1,0,0,2.415,2.861
rd_0464,road,road,2025-02-04T11:41:24,11.69,1,0,0,1.8043,2.0216
tr_0055,transit,bus,2025-02-04T11:41:30,11.692,1,0,0,4.09,4.527
rd_0227,road,road,2025-02-04T11:42:41,11.712,1,0,0,1.7244,1.8338
tr_0083,transit,bus,2025-02-04T11:45:00,11.75,1,0,0,4.09,4.562
rd_0302,road,road,2025-02-04T11:45:15,11.754,1,0,0,0.3459,0.3507
rd_0118,road,road,2025-02-04T11:45:27,11.758,1,0,0,1.2319,1.5754
rd_0081,road,road,2025-02-04T11:45:56,11.766,1,0,0,2.1358,2.0774
rd_0207,road,road,2025-02-04T11:46:43,11.779,1,0,0,0.5001,0.4874
rd_0028,road,road,2025-02-04T11:49:05,11.818,1,0,0,0.9183,1.1595
rd_0189,road,road,2025-02-04T11:50:14,11.837,1,0,0,0.7215,0.8809
rd_0064,road,road,2025-02-04T11:53:28,11.891,1,0,0,1.1288,1.2701
rd_0076,road,road,2025-02-04T11:54:40,11.911,1,0,0,1.9794,2.0038
rd_0417,road,road,2025-02-04T11:55:06,11.918,1,0,0,3.8307,4.0919
rd_0480,road,road,2025-02-04T11:55:25,11.924,1,0,0,1.8947,2.0764
rd_0496,road,road,2025-02-04T11:55:51,11.931,1,0,0,0.9226,0.7678
rd_0333,road,road,2025-02-04T11:56:38,11.944,1,0,0,2.6215,2.8211
tr_0060,transit,bus,2025-02-04T11:57:14,11.954,1,0,0,3.896,4.3406
rd_0254,road,road,2025-02-04T11:58:17,11.971,1,0,0,1.3151,1.2941
rd_0278,road,road,2025-02-04T12:01:01,12.017,1,0,0,2.6146,2.4109
tr_0072,transit,bus,2025-02-04T12:01:27,12.024,1,0,0,4.09,3.8287
rd_0252,road,road,2025-02-04T12:02:03,12.034,1,0,0,1.1193,0.9261
rd_0127,road,road,2025-02-04T12:02:29,12.042,1,0,0,0.7247,0.7279
rd_0228,road,road,2025-02-04T12:02:59,12.05,1,0,0,2.6757,2.8134
rd_0331,road,road,2025-02-04T12:03:19,12.055,1,0,0,2.6125,2.7314
rd_0260,road,road,2025-02-04T12:04:00,12.067,1,0,0,1.5535,1.7795
rd_0371,road,road,2025-02-04T12:07:44,12.129,1,0,0,2.214,2.2212
rd_0311,road,road,2025-02-04T12:08:07,12.135,1,0,0,3.873,4.2676
rd_0021,road,road,2025-02-04T12:08:10,12.136,1,0,0,2.3318,2.1418
rd_0225,road,road,2025-02-04T12:08:33,12.143,1,0,0,1.7891,1.9913
rd_0455,road,road,2025-02-04T12:08:35,12.143,1,0,0,2.0956,2.6026
tr_0039,transit,bus,2025-02-04T12:09:36,12.16,1,0,0,4.081,4.0321
rd_0130,road,road,2025-02-04T12:10:01,12.167,1,0,0,0.9293,0.9764
rd_0448,road,road,2025-02-04T12:10:03,12.168,1,0,0,1.8729,1.5655
rd_0266,road,road,2025-02-04T12:10:14,12.171,1,0,0,0.8706,0.7606
rd_0419,road,road,2025-02-04T12:10:59,12.183,1,0,0,1.6678,2.08
rd_0409,road,road,2025-02-04T12:12:18,12.205,1,0,0,1.6619,1.4981
tr_0027,transit,bus,2025-02-04T12:12:50,12.214,1,0,0,4.087,4.7133
rd_0248,road,road,2025-02-04T12:13:14,12.221,1,0,0,0.6396,0.5801
rd_0484,road,road,2025-02-04T12:13:54,12.232,1,0,0,1.527,1.5769
rd_0050,road,road,2025-02-04T12:14:08,12.236,1,0,0,0.8752,0.9079
rd_0290,road,road,2025-02-04T12:14:58,12.25,1,0,0,0.756,0.7174
rd_0394,road,road,2025-02-04T12:16:08,12.269,1,0,0,2.3697,2.2166
rd_0377,road,road,2025-02-04T12:18:40,12.311,1,0,0,1.7732,1.7674
rd_0404,road,road,2025-02-04T12:19:36,12.327,1,0,0,1.9536,1.9628
rd_0121,road,road,2025-02-04T12:19:40,12.328,1,0,0,0.7783,0.7239
rd_0430,road,road,2025-02-04T12:19:54,12.332,1,0,0,2.9695,3.3264
rd_0420,road,road,2025-02-04T12:20:04,12.335,1,0,0,1.6918,2.2766
rd_0339,road,road,2025-02-04T12:21:05,12.352,1,0,0,2.2481,1.9157
tr_0021,transit,metro,2025-02-04T12:21:26,12.357,1,0,0,2.414,2.4132
rd_0406,road,road,2025-02-04T12:22:40,12.378,1,0,0,1.1554,0.9137
rd_0306,road,road,2025-02-04T12:22:52,12.381,1,0,0,2.4561,2.4185
rd_0035,road,road,2025-02-04T12:23:36,12.394,1,0,0,1.1544,1.2102
rd_0269,road,road,2025-02-04T12:24:43,12.412,1,0,0,2.8707,3.9087
rd_0317,road,road,2025-02-04T12:25:48,12.43,1,0,0,1.9583,2.6582
rd_0213,road,road,2025-02-04T12:26:50,12.447,1,0,0,2.0402,1.8841
tr_0033,transit,bus,2025-02-04T12:27:09,12.453,1,0,0,4.077,4.0093
rd_0497,road,road,2025-02-04T12:27:51,12.464,1,0,0,0.2587,0.2786
rd_0003,road,road,2025-02-04T12:29:49,12.497,1,0,0,1.3436,1.6305
rd_0002,road,road,2025-02-04T12:30:11,12.503,1,0,0,1.7735,1.9695
rd_0073,road,road,2025-02-04T12:30:53,12.515,1,0,0,2.3389,2.1101
rd_0079,road,road,2025-02-04T12:32:27,12.541,1,0,0,1.4717,1.0146
rd_0407,road,road,2025-02-04T12:32:36,12.543,1,0,0,1.3003,1.3898
rd_0331,road,road,2025-02-04T12:32:40,12.545,1,0,0,2.6125,2.6704
rd_0070,road,road,2025-02-04T12:32:48,12.547,1,0,0,0.8983,0.9699
rd_0093,road,road,2025-02-04T12:32:58,12.55,1,0,0,1.0839,1.0273
rd_0284,road,road,2025-02-04T12:33:20,12.556,1,0,0,1.1111,0.8943
tr_0007,transit,metro,2025-02-04T12:33:28,12.558,1,0,0,2.349,2.5309
rd_0481,road,road,2025-02-04T12:33:51,12.564,1,0,0,4.2941,4.3424
rd_0300,road,road,2025-02-04T12:34:46,12.58,1,0,0,1.5321,2.0189
rd_0158,road,road,2025-02-04T12:36:06,12.602,1,0,0,2.3315,2.0598
rd_0061,road,road,2025-02-04T12:36:11,12.603,1,0,0,0.7247,0.8236
tr_0021,transit,metro,2025-02-04T12:36:23,12.607,1,0,0,2.414,2.5785
rd_0145,road,road,2025-02-04T12:36:46,12.613,1,0,0,1.8074,1.9155
rd_0453,road,road,2025-02-04T12:37:39,12.628,1,0,0,2.3381,2.4803
rd_0461,road,road,2025-02-04T12:38:49,12.647,1,0,0,1.6436,1.7547
rd_0155,road,road,2025-02-04T12:39:55,12.666,1,0,0,2.0151,2.0614
rd_0334,road,road,2025-02-04T12:39:55,12.665,1,0,0,1.5066,1.5063
rd_0296,road,road,2025-02-04T12:40:10,12.669,1,0,0,1.7383,1.8659
tr_0074,transit,bus,2025-02-04T12:40:16,12.671,1,0,0,4.09,4.2811
tr_0029,transit,bus,2025-02-04T12:42:18,12.705,1,0,0,4.09,4.0527
rd_0066,road,road,2025-02-04T12:42:38,12.711,1,0,0,1.3528,1.2448
rd_0263,road,road,2025-02-04T12:42:45,12.713,1,0,0,0.9021,0.9441
tr_0041,transit,bus,2025-02-04T12:43:30,12.725,1,0,0,4.09,3.6571
tr_0072,transit,bus,2025-02-04T12:45:21,12.756,1,0,0,4.09,4.1105
rd_0409,road,road,2025-02-04T12:45:43,12.762,1,0,0,1.6619,1.6861
rd_0125,road,road,2025-02-04T12:48:18,12.805,1,0,0,1.5655,1.3915
rd_0522,road,road,2025-02-04T12:48:38,12.811,1,0,0,1.1381,0.9722
rd_0138,road,road,2025-02-04T12:48:44,12.812,1,0,0,0.6201,0.5026
rd_0349,road,road,2025-02-04T12:49:37,12.827,1,0,0,2.2599,2.4753
rd_0415,road,road,2025-02-04T12:49:38,12.827,1,0,0,3.594,4.4643
rd_0475,road,road,2025-02-04T12:50:03,12.834,1,0,0,1.0551,1.2102
rd_0170,road,road,2025-02-04T12:50:20,12.839,1,0,0,1.6121,1.6114
rd_0096,road,road,2025-02-04T12:51:32,12.859,1,0,0,0.9366,0.9215
rd_0403,road,road,2025-02-04T12:54:28,12.908,1,0,0,2.154,2.1549
rd_0359,road,road,2025-02-04T12:55:34,12.926,1,0,0,3.5899,3.708
rd_0329,road,road,2025-02-04T12:57:25,12.957,1,0,0,1.6256,1.8264
rd_0526,road,road,2025-02-04T12:58:31,12.975,1,0,0,0.8,0.7178
rd_0045,road,road,2025-02-04T12:59:27,12.991,1,0,0,0.6584,0.6484
tr_0084,transit,bus,2025-02-04T12:59:35,12.993,1,0,0,4.067,4.4057
rd_0376,road,road,2025-02-04T13:00:27,13.008,1,0,0,2.6095,2.5129
rd_0130,road,road,2025-02-04T13:03:27,13.058,1,0,0,0.9293,0.6746
rd_0493,road,road,2025-02-04T13:04:14,13.071,1,0,0,0.9532,0.9477
tr_0029,transit,bus,2025-02-04T13:04:18,13.072,1,0,0,4.09,5.0933
rd_0429,road,road,2025-02-04T13:05:00,13.084,1,0,0,1.4025,1.6074
rd_0150,road,road,2025-02-04T13:05:07,13.085,1,0,0,1.0979,1.1161
rd_0170,road,road,2025-02-04T13:07:06,13.119,1,0,0,1.6121,1.5379
rd_0077,road,road,2025-02-04T13:07:56,13.132,1,0,0,1.7283,2.099
rd_0062,road,road,2025-02-04T13:08:52,13.148,1,0,0,1.2856,1.3398
rd_0059,road,road,2025-02-04T13:09:35,13.16,1,0,0,1.1115,1.1339
rd_0262,road,road,2025-02-04T13:10:48,13.18,1,0,0,2.9515,3.1679
tr_0004,transit,metro,2025-02-04T13:10:55,13.182,1,0,0,2.219,1.8164
rd_0390,road,road,2025-02-04T13:11:13,13.187,1,0,0,1.9367,1.8378
rd_0507,road,road,2025-02-04T13:11:17,13.188,1,0,0,0.9079,1.0978
rd_0220,road,road,2025-02-04T13:12:54,13.215,1,0,0,2.7856,3.0289
rd_0008,road,road,2025-02-04T13:14:40,13.245,1,0,0,0.933,0.9789
rd_0352,road,road,2025-02-04T13:14:45,13.246,1,0,0,2.4585,2.7599
rd_0106,road,road,2025-02-04T13:14:58,13.25,1,0,0,1.1422,1.1021
rd_0070,road,road,2025-02-04T13:16:21,13.273,1,0,0,0.8983,1.0338
rd_0523,road,road,2025-02-04T13:17:14,13.287,1,0,0,1.2368,1.196
tr_0071,transit,bus,2025-02-04T13:18:33,13.309,1,0,0,4.09,3.5447
tr_0049,transit,bus,2025-02-04T13:21:47,13.363,1,0,0,3.437,3.2125
rd_0263,road,road,2025-02-04T13:24:02,13.401,1,0,0,0.9021,0.8425
rd_0497,road,road,2025-02-04T13:24:04,13.401,1,0,0,0.2587,0.25
tr_0031,transit,bus,2025-02-04T13:24:15,13.404,1,0,0,4.09,4.1147
rd_0103,road,road,2025-02-04T13:24:46,13.413,1,0,0,1.6258,1.571
rd_0089,road,road,2025-02-04T13:25:00,13.417,1,0,0,2.8215,2.4715
rd_0203,road,road,2025-02-04T13:25:04,13.418,1,0,0,1.9734,1.6269
rd_0396,road,road,2025-02-04T13:25:19,13.422,1,0,0,2.2466,1.995
rd_0398,road,road,2025-02-04T13:26:07,13.435,1,0,0,1.2705,1.2641
rd_0403,road,road,2025-02-04T13:26:59,13.45,1,0,0,2.154,2.0784
rd_0094,road,road,2025-02-04T13:27:21,13.456,1,0,0,0.865,0.8923
rd_0195,road,road,2025-02-04T13:28:24,13.474,1,0,0,2.424,3.1706
rd_0494,road,road,2025-02-04T13:28:47,13.48,1,0,0,0.5236,0.4536
rd_0226,road,road,2025-02-04T13:29:08,13.486,1,0,0,1.5649,1.4819
tr_0045,transit,bus,2025-02-04T13:30:54,13.515,1,0,0,4.09,5.1385
rd_0075,road,road,2025-02-04T13:32:38,13.544,1,0,0,0.8641,1.0258
rd_0209,road,road,2025-02-04T13:33:11,13.553,1,0,0,1.6101,1.8932
tr_0062,transit,bus,2025-02-04T13:33:12,13.554,1,0,0,4.09,4.2922
rd_0311,road,road,2025-02-04T13:33:30,13.559,1,0,0,3.873,3.4663
rd_0163,road,road,2025-02-04T13:33:47,13.563,1,0,0,2.5009,2.5022
rd_0462,road,road,2025-02-04T13:34:06,13.568,1,0,0,3.3641,3.1289
rd_0161,road,road,2025-02-04T13:36:03,13.601,1,0,0,1.5799,1.3377
tr_0058,transit,bus,2025-02-04T13:36:10,13.603,1,0,0,4.09,4.0814
rd_0376,road,road,2025-02-04T13:36:22,13.606,1,0,0,2.6095,2.1353
rd_0241,road,road,2025-02-04T13:36:56,13.616,1,0,0,1.8636,1.9156
rd_0406,road,road,2025-02-04T13:36:56,13.616,1,0,0,1.1554,0.9991
rd_0129,road,road,2025-02-04T13:37:12,13.62,1,0,0,1.7449,1.8609
rd_0166,road,road,2025-02-04T13:39:07,13.652,1,0,0,0.9611,0.9096
rd_0414,road,road,2025-02-04T13:39:17,13.655,1,0,0,2.3775,2.2364
tr_0041,transit,bus,2025-02-04T13:39:25,13.657,1,0,0,4.09,5.7178
rd_0145,road,road,2025-02-04T13:39:43,13.662,1,0,0,1.8074,1.4817
rd_0319,road,road,2025-02-04T13:42:05,13.702,1,0,0,2.2793,2.342
tr_0067,transit,bus,2025-02-04T13:42:35,13.71,1,0,0,3.603,3.5815
rd_0361,road,road,2025-02-04T13:45:57,13.766,1,0,0,1.7101,1.7347
rd_0267,road,road,2025-02-04T13:46:07,13.769,1,0,0,1.2658,1.0058
rd_0320,road,road,2025-02-04T13:46:13,13.77,1,0,0,1.8811,1.9672
rd_0515,road,road,2025-02-04T13:47:09,13.786,1,0,0,1.5303,1.5623
rd_0457,road,road,2025-02-04T13:47:52,13.798,1,0,0,1.2989,1.1753
rd_0522,road,road,2025-02-04T13:48:01,13.8,1,0,0,1.1381,1.2283
rd_0017,road,road,2025-02-04T13:49:17,13.822,1,0,0,0.972,1.0729
rd_0508,road,road,2025-02-04T13:49:32,13.826,1,0,0,0.4756,0.4493
rd_0382,road,road,2025-02-04T13:51:11,13.853,1,0,0,2.5404,2.33
rd_0424,road,road,2025-02-04T13:51:16,13.855,1,0,0,4.2562,4.0454
rd_0465,road,road,2025-02-04T13:51:23,13.857,1,0,0,2.1733,2.1296
rd_0246,road,road,2025-02-04T13:53:08,13.886,1,0,0,2.2797,2.1028
rd_0247,road,road,2025-02-04T13:53:58,13.9,1,0,0,1.5543,1.4548
rd_0176,road,road,2025-02-04T13:55:54,13.932,1,0,0,0.7773,0.6849
rd_0085,road,road,2025-02-04T13:56:07,13.935,1,0,0,1.9309,1.7868
rd_0223,road,road,2025-02-04T13:56:29,13.942,1,0,0,1.8611,1.8297
tr_0032,transit,bus,2025-02-04T13:57:55,13.965,1,0,0,4.09,4.0358
tr_0022,transit,metro,2025-02-04T13:58:29,13.975,1,0,0,3.279,3.0355
rd_0464,road,road,2025-02-04T13:58:37,13.977,1,0,0,1.8043,2.0064
rd_0286,road,road,2025-02-04T14:00:17,14.005,1,0,0,2.9651,3.3734
tr_0072,transit,bus,2025-02-04T14:05:12,14.087,1,0,0,4.09,4.066
rd_0133,road,road,2025-02-04T14:05:37,14.094,1,0,0,1.6028,1.6031
rd_0290,road,road,2025-02-04T14:05:54,14.098,1,0,0,0.756,0.7858
tr_0011,transit,metro,2025-02-04T14:06:24,14.107,1,0,0,1.632,1.7914
rd_0350,road,road,2025-02-04T14:06:45,14.113,1,0,0,2.2459,2.4253
rd_0356,road,road,2025-02-04T14:06:48,14.113,1,0,0,2.0694,2.134
rd_0200,road,road,2025-02-04T14:08:31,14.142,1,0,0,1.6325,1.9845
rd_0103,road,road,2025-02-04T14:09:13,14.154,1,0,0,1.6258,1.6728
rd_0152,road,road,2025-02-04T14:11:23,14.19,1,0,0,1.0134,0.9847
rd_0133,road,road,2025-02-04T14:11:34,14.193,1,0,0,1.6028,1.5976
rd_0317,road,road,2025-02-04T14:12:46,14.213,1,0,0,1.9583,2.314
rd_0483,road,road,2025-02-04T14:14:50,14.247,1,0,0,1.1634,1.2943
rd_0375,road,road,2025-02-04T14:14:55,14.249,1,0,0,1.7691,1.6789
rd_0031,road,road,2025-02-04T14:15:45,14.263,1,0,0,0.8853,1.0858
rd_0476,road,road,2025-02-04T14:16:21,14.273,1,0,0,1.449,1.6722
rd_0480,road,road,2025-02-04T14:19:04,14.318,1,0,0,1.8947,1.7181
tr_0050,transit,bus,2025-02-04T14:19:45,14.329,1,0,0,4.09,5.0484
rd_0359,road,road,2025-02-04T14:19:56,14.332,1,0,0,3.5899,3.4425
rd_0451,road,road,2025-02-04T14:21:11,14.353,1,0,0,2.5006,2.9139
rd_0382,road,road,2025-02-04T14:23:34,14.393,1,0,0,2.5404,2.3787
rd_0315,road,road,2025-02-04T14:24:14,14.404,1,0,0,1.7158,1.7257
rd_0074,road,road,2025-02-04T14:25:40,14.428,1,0,0,1.6222,1.4881
rd_0275,road,road,2025-02-04T14:25:50,14.431,1,0,0,2.9206,2.6817
rd_0170,road,road,2025-02-04T14:26:00,14.433,1,0,0,1.6121,1.2843
rd_0228,road,road,2025-02-04T14:26:04,14.435,1,0,0,2.6757,2.7799
tr_0060,transit,bus,2025-02-04T14:26:55,14.449,1,0,0,3.896,3.9078
rd_0064,road,road,2025-02-04T14:27:50,14.464,1,0,0,1.1288,1.3884
rd_0016,road,road,2025-02-04T14:29:25,14.49,1,0,0,0.6472,0.736
rd_0417,road,road,2025-02-04T14:30:07,14.502,1,0,0,3.8307,3.7607
rd_0492,road,road,2025-02-04T14:32:59,14.55,1,0,0,0.6142,0.586
rd_0370,road,road,2025-02-04T14:33:00,14.55,1,0,0,1.301,1.5439
rd_0348,road,road,2025-02-04T14:34:33,14.576,1,0,0,2.34,2.7141
rd_0273,road,road,2025-02-04T14:34:46,14.579,1,0,0,0.229,0.25
tr_0067,transit,bus,2025-02-04T14:35:33,14.593,1,0,0,3.603,3.858
rd_0004,road,road,2025-02-04T14:36:12,14.603,1,0,0,0.3749,0.3638
rd_0227,road,road,2025-02-04T14:37:13,14.62,1,0,0,1.7244,1.7397
rd_0383,road,road,2025-02-04T14:37:13,14.621,1,0,0,5.1551,5.4441
rd_0224,road,road,2025-02-04T14:37:48,14.63,1,0,0,1.9372,1.6744
tr_0030,transit,bus,2025-02-04T14:37:58,14.633,1,0,0,3.928,4.0681
rd_0288,road,road,2025-02-04T14:38:45,14.646,1,0,0,2.361,1.9195
rd_0005,road,road,2025-02-04T14:39:21,14.656,1,0,0,0.8597,0.9526
rd_0319,road,road,2025-02-04T14:39:28,14.658,1,0,0,2.2793,2.2718
rd_0447,road,road,2025-02-04T14:39:40,14.661,1,0,0,2.3978,2.2597
tr_0024,transit,bus,2025-02-04T14:40:05,14.668,1,0,0,4.09,4.5855
rd_0314,road,road,2025-02-04T14:40:24,14.674,1,0,0,2.6799,2.7359
tr_0067,transit,bus,2025-02-04T14:40:59,14.683,1,0,0,3.603,4.4345
rd_0525,road,road,2025-02-04T14:44:11,14.736,1,0,0,0.99,1.117
rd_0094,road,road,2025-02-04T14:44:48,14.747,1,0,0,0.865,0.9682
rd_0126,road,road,2025-02-04T14:46:03,14.768,1,0,0,1.6115,2.4566
rd_0392,road,road,2025-02-04T14:46:56,14.782,1,0,0,0.852,0.8339
rd_0345,road,road,2025-02-04T14:47:18,14.788,1,0,0,2.7791,3.0994
rd_0291,road,road,2025-02-04T14:48:06,14.802,1,0,0,1.3074,1.53
rd_0025,road,road,2025-02-04T14:48:19,14.805,1,0,0,1.2904,1.4273
rd_0498,road,road,2025-02-04T14:48:38,14.811,1,0,0,1.3091,1.6016
rd_0073,road,road,2025-02-04T14:49:10,14.82,1,0,0,2.3389,2.5393
rd_0412,road,road,2025-02-04T14:49:32,14.826,1,0,0,1.0491,1.0328
rd_0362,road,road,2025-02-04T14:50:15,14.838,1,0,0,3.6791,4.1425
rd_0102,road,road,2025-02-04T14:51:05,14.851,1,0,0,1.5217,1.5927
rd_0040,road,road,2025-02-04T14:51:12,14.854,1,0,0,1.8396,2.0184
rd_0145,road,road,2025-02-04T14:51:20,14.856,1,0,0,1.8074,1.8418
rd_0352,road,road,2025-02-04T14:51:46,14.863,1,0,0,2.4585,2.7087
rd_0001,road,road,2025-02-04T14:52:09,14.869,1,0,0,0.9095,0.8731
rd_0397,road,road,2025-02-04T14:53:16,14.888,1,0,0,2.1054,1.82
rd_0346,road,road,2025-02-04T14:55:43,14.929,1,0,0,3.4287,3.4817
rd_0014,road,road,2025-02-04T14:56:04,14.934,1,0,0,2.0951,1.9403
rd_0165,road,road,2025-02-04T14:56:36,14.943,1,0,0,0.7661,0.7851
rd_0440,road,road,2025-02-04T14:57:32,14.959,1,0,0,2.1633,2.1081
rd_0207,road,road,2025-02-04T14:57:36,14.96,1,0,0,0.5001,0.5873
rd_0202,road,road,2025-02-04T14:57:54,14.965,1,0,0,1.7363,1.8552
rd_0013,road,road,2025-02-04T14:59:16,14.988,1,0,0,1.2107,1.5445
rd_0513,road,road,2025-02-04T14:59:46,14.996,1,0,0,0.6101,0.5899
rd_0333,road,road,2025-02-04T15:00:03,15.001,1,0,0,2.6215,2.6032
tr_0031,transit,bus,2025-02-04T15:03:09,15.053,1,0,0,4.09,4.7258
rd_0228,road,road,2025-02-04T15:03:56,15.066,1,0,0,2.6757,2.7216
rd_0514,road,road,2025-02-04T15:04:00,15.067,1,0,0,1.4531,1.5282
rd_0328,road,road,2025-02-04T15:04:02,15.067,1,0,0,3.0663,2.8519
rd_0178,road,road,2025-02-04T15:05:09,15.086,1,0,0,1.7801,1.904
rd_0126,road,road,2025-02-04T15:05:26,15.091,1,0,0,1.6115,1.8293
tr_0032,transit,bus,2025-02-04T15:07:25,15.124,1,0,0,4.09,3.9173
rd_0453,road,road,2025-02-04T15:09:46,15.163,1,0,0,2.3381,2.6898
rd_0504,road,road,2025-02-04T15:11:05,15.185,1,0,0,0.8068,0.7576
tr_0064,transit,bus,2025-02-04T15:11:32,15.192,1,0,0,3.742,4.8019
rd_0036,road,road,2025-02-04T15:13:24,15.223,1,0,0,2.271,2.5142
rd_0488,road,road,2025-02-04T15:13:26,15.224,1,0,0,0.7251,0.6959
rd_0502,road,road,2025-02-04T15:16:34,15.276,1,0,0,1.5818,1.6742
rd_0047,road,road,2025-02-04T15:17:03,15.284,1,0,0,1.1578,1.2689
rd_0043,road,road,2025-02-04T15:17:41,15.295,1,0,0,1.2883,1.1433
rd_0253,road,road,2025-02-04T15:18:20,15.306,1,0,0,1.5861,1.6992
rd_0440,road,road,2025-02-04T15:19:21,15.323,1,0,0,2.1633,2.537
tr_0009,transit,metro,2025-02-04T15:20:03,15.334,1,0,0,2.274,2.1018
rd_0097,road,road,2025-02-04T15:20:52,15.348,1,0,0,0.9579,1.1513
tr_0016,transit,metro,2025-02-04T15:21:20,15.356,1,0,0,1.912,2.0032
rd_0261,road,road,2025-02-04T15:23:06,15.385,1,0,0,1.153,1.3243
rd_0350,road,road,2025-02-04T15:23:40,15.395,1,0,0,2.2459,2.2751
rd_0429,road,road,2025-02-04T15:24:14,15.404,1,0,0,1.4025,1.5996
rd_0449,road,road,2025-02-04T15:24:28,15.408,1,0,0,1.9734,1.9937
tr_0010,transit,metro,2025-02-04T15:25:21,15.423,1,0,0,1.902,2.1048
