booking_id,ts,hour,dow,is_weekend,late_night,rain,provider_id,mode,campus_id,campus,employee_group,cost_centre,zone_id,zone_kind,zone_congestion_observed,distance_km,pickup_km,peak_intensity,short_trip_penalty,matched,accepted,cancelled,completed
bk_013148,2026-06-27T14:39:16,14.654,5,1,0,0,cab,cab,cmp_koramangala,Koramangala Annexe,Engineering,CC-KORA-ENG,pl_koramangala,place,0.14526,0.951,2.009,0.4417,0.7718,1,1,0,1
bk_020258,2026-06-27T14:39:46,14.663,5,1,0,0,bike_taxi,rapido,cmp_sarjapur,Sarjapur Road Campus,Operations,CC-SARJ-OPE,mg_ragigudda,metro_station,0.23577,2.413,0.695,0.4415,0.4623,1,0,0,0
bk_027324,2026-06-27T14:41:58,14.7,5,1,0,0,cab,cab,cmp_sarjapur,Sarjapur Road Campus,Operations,CC-SARJ-OPE,pl_wipro_sarjapur,place,0.89306,7.696,0.181,0.4406,0.0,1,1,0,1
bk_020535,2026-06-27T14:45:11,14.753,5,1,0,0,bike_taxi,rapido,cmp_sarjapur,Sarjapur Road Campus,Engineering,CC-SARJ-ENG,pl_wipro_sarjapur,place,0.89306,16.06,2.173,0.4391,0.0,0,0,0,0
bk_002873,2026-06-27T14:47:45,14.796,5,1,0,0,auto,auto,cmp_sarjapur,Sarjapur Road Campus,Operations,CC-SARJ-OPE,pl_wipro_sarjapur,place,0.89306,10.464,1.385,0.4378,0.0,1,1,0,1
bk_055016,2026-06-27T14:47:51,14.798,5,1,0,0,auto,auto,cmp_sarjapur,Sarjapur Road Campus,Support,CC-SARJ-SUP,pl_wipro_sarjapur,place,0.89306,3.451,0.797,0.4378,0.2769,1,1,0,1
bk_023138,2026-06-27T14:50:03,14.834,5,1,0,0,bike_taxi,rapido,cmp_electronic,Electronic City Hub,Engineering,CC-ELEC-ENG,mg_bommanahalli,metro_station,0.30969,1.628,0.739,0.4367,0.6219,1,0,0,0
bk_047168,2026-06-27T14:51:51,14.864,5,1,0,0,cab,cab,cmp_mgroad,MG Road Office,Engineering,CC-MGRO-ENG,pl_mg_road_shops,place,0.40785,7.48,0.792,0.4357,0.0,1,1,0,1
bk_047279,2026-06-27T14:52:16,14.871,5,1,0,0,bike_taxi,rapido,cmp_mgroad,MG Road Office,Engineering,CC-MGRO-ENG,bs_356_01,bus_stop,0.0,4.581,0.447,0.4355,0.115,1,1,0,1
bk_019223,2026-06-27T14:52:46,14.88,5,1,0,0,carpool,carpool,cmp_whitefield,Old Airport Road Site,Engineering,CC-WHIT-ENG,bs_500_04,bus_stop,0.43112,2.343,2.695,0.4352,0.4758,1,1,0,1
bk_027916,2026-06-27T14:53:48,14.897,5,1,0,0,auto,auto,cmp_koramangala,Koramangala Annexe,Support,CC-KORA-SUP,pl_koramangala,place,0.14526,6.979,0.967,0.4346,0.0,1,1,0,1
bk_046005,2026-06-27T14:54:09,14.903,5,1,0,0,bike_taxi,rapido,cmp_electronic,Electronic City Hub,Support,CC-ELEC-SUP,mg_bommanahalli,metro_station,0.30969,3.783,0.539,0.4344,0.2247,1,1,0,1
bk_001652,2026-06-27T14:56:00,14.934,5,1,0,0,cab,cab,cmp_sarjapur,Sarjapur Road Campus,Engineering,CC-SARJ-ENG,bs_356_03,bus_stop,0.0,4.129,1.371,0.4334,0.1742,1,1,0,1
bk_055391,2026-06-27T14:56:22,14.94,5,1,0,0,cab,cab,cmp_whitefield,Old Airport Road Site,Sales,CC-WHIT-SAL,bs_222_07,bus_stop,0.09658,3.5,0.884,0.4331,0.269,1,1,0,1
bk_014001,2026-06-27T14:56:37,14.944,5,1,0,0,cab,cab,cmp_koramangala,Koramangala Annexe,Engineering,CC-KORA-ENG,bs_500_00,bus_stop,0.88265,0.655,0.904,0.433,0.8408,1,1,0,1
bk_008587,2026-06-27T14:57:27,14.958,5,1,0,0,cab,cab,cmp_mgroad,MG Road Office,Engineering,CC-MGRO-ENG,pl_mg_road_shops,place,0.40785,1.805,1.104,0.4325,0.5847,1,1,0,1
bk_047009,2026-06-27T14:59:18,14.988,5,1,0,0,carpool,carpool,cmp_sarjapur,Sarjapur Road Campus,Engineering,CC-SARJ-ENG,bs_171_06,bus_stop,0.23045,3.641,0.896,0.4314,0.2466,1,1,0,1
bk_042565,2026-06-27T15:01:42,15.028,5,1,0,0,carpool,carpool,cmp_mgroad,MG Road Office,Sales,CC-MGRO-SAL,mg_cubbon,metro_station,0.29515,10.839,0.197,0.4299,0.0,1,1,0,1
bk_043357,2026-06-27T15:01:49,15.03,5,1,0,0,cab,cab,cmp_whitefield,Old Airport Road Site,Operations,CC-WHIT-OPE,mg_ragigudda,metro_station,0.23577,0.792,1.013,0.4298,0.8086,1,1,0,1
bk_025262,2026-06-27T15:03:07,15.052,5,1,0,0,carpool,carpool,cmp_mgroad,MG Road Office,Operations,CC-MGRO-OPE,pl_mg_road_shops,place,0.40785,15.414,1.508,0.429,0.0,0,0,0,0
bk_035070,2026-06-27T15:06:34,15.11,5,1,0,0,carpool,carpool,cmp_mgroad,MG Road Office,Engineering,CC-MGRO-ENG,bs_222_04,bus_stop,0.25583,1.071,1.134,0.4267,0.7445,1,1,0,1
bk_025218,2026-06-27T15:06:45,15.113,5,1,0,0,bike_taxi,rapido,cmp_sarjapur,Sarjapur Road Campus,Engineering,CC-SARJ-ENG,mg_lalbagh,metro_station,0.0,2.321,0.948,0.4265,0.4802,1,1,1,0
bk_049263,2026-06-27T15:07:47,15.13,5,1,0,0,auto,auto,cmp_mgroad,MG Road Office,Support,CC-MGRO-SUP,mg_jayadeva,metro_station,0.0451,1.057,0.348,0.4258,0.7478,1,1,0,1
bk_022171,2026-06-27T15:08:12,15.137,5,1,0,0,carpool,carpool,cmp_koramangala,Koramangala Annexe,Operations,CC-KORA-OPE,bs_356_04,bus_stop,0.12766,1.062,0.897,0.4255,0.7467,1,0,0,0
bk_053395,2026-06-27T15:08:15,15.138,5,1,0,0,bike_taxi,rapido,cmp_mgroad,MG Road Office,Sales,CC-MGRO-SAL,bs_012_07,bus_stop,0.39255,2.083,0.676,0.4255,0.5275,1,1,0,1
bk_033516,2026-06-27T15:08:21,15.139,5,1,0,0,auto,auto,cmp_electronic,Electronic City Hub,Sales,CC-ELEC-SAL,mg_bommanahalli,metro_station,0.30969,3.385,0.577,0.4254,0.2877,1,1,0,1
bk_011554,2026-06-27T15:09:06,15.152,5,1,0,0,auto,auto,cmp_mgroad,MG Road Office,Engineering,CC-MGRO-ENG,pl_mg_road_shops,place,0.40785,2.754,1.225,0.4249,0.3979,1,1,0,1
bk_052071,2026-06-27T15:10:20,15.172,5,1,0,0,bike_taxi,rapido,cmp_electronic,Electronic City Hub,Sales,CC-ELEC-SAL,pl_indiranagar_100ft,place,1.0,1.193,2.804,0.424,0.7171,1,0,0,0
bk_040836,2026-06-27T15:13:41,15.228,5,1,0,0,cab,cab,cmp_electronic,Electronic City Hub,Support,CC-ELEC-SUP,mg_bommanahalli,metro_station,0.30969,6.465,2.144,0.4216,0.0,1,1,0,1
bk_018097,2026-06-27T15:14:32,15.242,5,1,0,0,cab,cab,cmp_mgroad,MG Road Office,Engineering,CC-MGRO-ENG,mg_banashankari,metro_station,0.93311,7.955,1.06,0.4209,0.0,1,1,0,1
bk_027908,2026-06-27T15:17:08,15.286,5,1,0,0,cab,cab,cmp_whitefield,Old Airport Road Site,Support,CC-WHIT-SUP,pl_whitefield_gate,place,0.31978,6.531,0.419,0.4189,0.0,1,1,0,1
bk_015924,2026-06-27T15:19:48,15.33,5,1,0,0,cab,cab,cmp_koramangala,Koramangala Annexe,Operations,CC-KORA-OPE,pl_koramangala,place,0.14526,3.965,1.692,0.4169,0.1975,1,1,0,1
bk_000833,2026-06-27T15:21:20,15.356,5,1,0,0,bike_taxi,rapido,cmp_whitefield,Old Airport Road Site,Engineering,CC-WHIT-ENG,pl_whitefield_gate,place,0.31978,2.73,0.916,0.4156,0.4023,0,0,0,0
bk_008253,2026-06-27T15:23:28,15.391,5,1,0,0,cab,cab,cmp_electronic,Electronic City Hub,Support,CC-ELEC-SUP,mg_lalbagh,metro_station,0.0,2.096,1.149,0.4139,0.5249,1,1,0,1
bk_001260,2026-06-27T15:23:49,15.397,5,1,0,0,auto,auto,cmp_mgroad,MG Road Office,Engineering,CC-MGRO-ENG,mg_southend,metro_station,0.19675,2.378,1.506,0.4136,0.4691,1,0,0,0
bk_018714,2026-06-27T15:25:01,15.417,5,1,0,0,auto,auto,cmp_whitefield,Old Airport Road Site,Engineering,CC-WHIT-ENG,bs_222_04,bus_stop,0.25583,0.665,1.819,0.4126,0.8385,0,0,0,0
bk_027829,2026-06-27T15:29:32,15.492,5,1,0,0,cab,cab,cmp_mgroad,MG Road Office,Engineering,CC-MGRO-ENG,bs_500_07,bus_stop,0.4326,3.732,0.222,0.4087,0.2324,1,1,0,1
bk_005186,2026-06-27T15:31:44,15.529,5,1,0,0,cab,cab,cmp_sarjapur,Sarjapur Road Campus,Sales,CC-SARJ-SAL,bs_500_07,bus_stop,0.4326,2.283,1.409,0.4067,0.4876,1,1,1,0
bk_028948,2026-06-27T15:32:07,15.535,5,1,0,0,carpool,carpool,cmp_sarjapur,Sarjapur Road Campus,Operations,CC-SARJ-OPE,pl_wipro_sarjapur,place,0.89306,1.436,0.452,0.4064,0.6634,1,1,1,0
bk_018823,2026-06-27T15:33:10,15.553,5,1,0,0,bike_taxi,rapido,cmp_mgroad,MG Road Office,Support,CC-MGRO-SUP,pl_wipro_sarjapur,place,0.89306,2.572,1.601,0.4054,0.4319,1,1,0,1
bk_012976,2026-06-27T15:38:02,15.634,5,1,0,0,cab,cab,cmp_sarjapur,Sarjapur Road Campus,Operations,CC-SARJ-OPE,pl_wipro_sarjapur,place,0.89306,2.781,1.237,0.4009,0.393,1,1,0,1
bk_055590,2026-06-27T15:39:10,15.653,5,1,0,0,bike_taxi,rapido,cmp_mgroad,MG Road Office,Operations,CC-MGRO-OPE,mg_trinity,metro_station,0.46312,6.297,0.242,0.3998,0.0,1,1,0,1
bk_039427,2026-06-27T15:40:16,15.671,5,1,0,0,bike_taxi,rapido,cmp_sarjapur,Sarjapur Road Campus,Sales,CC-SARJ-SAL,bs_500_00,bus_stop,0.88265,4.849,0.244,0.3988,0.084,1,0,0,0
bk_016029,2026-06-27T15:42:12,15.704,5,1,0,0,cab,cab,cmp_mgroad,MG Road Office,Leadership,CC-MGRO-LEA,pl_mg_road_shops,place,0.40785,4.381,0.536,0.3969,0.1402,1,1,0,1
bk_037962,2026-06-27T15:42:55,15.715,5,1,0,0,cab,cab,cmp_electronic,Electronic City Hub,Engineering,CC-ELEC-ENG,pl_lalbagh_gate,place,0.16864,1.773,1.343,0.3962,0.5912,1,0,0,0
bk_002686,2026-06-27T15:43:36,15.727,5,1,0,0,carpool,carpool,cmp_sarjapur,Sarjapur Road Campus,Sales,CC-SARJ-SAL,bs_500_01,bus_stop,0.46425,2.166,0.423,0.3956,0.5108,0,0,0,0
bk_000603,2026-06-27T15:45:40,15.761,5,1,0,0,carpool,carpool,cmp_sarjapur,Sarjapur Road Campus,Sales,CC-SARJ-SAL,pl_wipro_sarjapur,place,0.89306,4.434,0.535,0.3935,0.1333,1,1,0,1
bk_044097,2026-06-27T15:48:22,15.806,5,1,0,0,carpool,carpool,cmp_whitefield,Old Airport Road Site,Leadership,CC-WHIT-LEA,pl_whitefield_gate,place,0.31978,2.36,1.148,0.3908,0.4725,0,0,0,0
bk_025448,2026-06-27T15:48:34,15.81,5,1,0,0,bike_taxi,rapido,cmp_mgroad,MG Road Office,Engineering,CC-MGRO-ENG,pl_mg_road_shops,place,0.40785,0.89,0.442,0.3906,0.7859,0,0,0,0
bk_036837,2026-06-27T15:49:53,15.831,5,1,0,0,bike_taxi,rapido,cmp_whitefield,Old Airport Road Site,Sales,CC-WHIT-SAL,pl_whitefield_gate,place,0.31978,2.215,2.61,0.3892,0.501,0,0,0,0
bk_000251,2026-06-27T15:52:31,15.875,5,1,0,0,carpool,carpool,cmp_sarjapur,Sarjapur Road Campus,Leadership,CC-SARJ-LEA,bs_356_09,bus_stop,0.0,7.984,1.69,0.3865,0.0,1,1,0,1
bk_002988,2026-06-27T15:52:46,15.88,5,1,0,0,auto,auto,cmp_whitefield,Old Airport Road Site,Sales,CC-WHIT-SAL,pl_banashankari_home,place,0.18213,5.645,1.366,0.3862,0.0144,1,0,0,0
bk_038214,2026-06-27T15:53:40,15.895,5,1,0,0,auto,auto,cmp_koramangala,Koramangala Annexe,Operations,CC-KORA-OPE,mg_rvroad,metro_station,0.24912,0.6,0.353,0.3853,0.8538,1,1,0,1
bk_009417,2026-06-27T15:54:35,15.91,5,1,0,0,auto,auto,cmp_whitefield,Old Airport Road Site,Operations,CC-WHIT-OPE,bs_500_00,bus_stop,0.88265,5.132,0.574,0.3843,0.055,1,0,0,0
bk_020972,2026-06-27T15:56:33,15.943,5,1,0,0,cab,cab,cmp_koramangala,Koramangala Annexe,Operations,CC-KORA-OPE,bs_045_02,bus_stop,0.52006,7.621,1.748,0.3822,0.0,1,1,0,1
bk_031556,2026-06-27T15:56:36,15.944,5,1,0,0,carpool,carpool,cmp_electronic,Electronic City Hub,Support,CC-ELEC-SUP,mg_bommanahalli,metro_station,0.30969,2.053,1.098,0.3822,0.5335,1,1,0,1
bk_037216,2026-06-27T15:57:54,15.965,5,1,0,0,bike_taxi,rapido,cmp_sarjapur,Sarjapur Road Campus,Support,CC-SARJ-SUP,mg_btm,metro_station,0.01716,0.699,0.239,0.3808,0.8305,1,0,0,0
bk_036443,2026-06-27T16:06:04,16.101,5,1,0,0,auto,auto,cmp_sarjapur,Sarjapur Road Campus,Operations,CC-SARJ-OPE,pl_wipro_sarjapur,place,0.89306,5.424,1.579,0.3718,0.0298,1,1,0,1
bk_002427,2026-06-27T16:07:03,16.118,5,1,0,0,carpool,carpool,cmp_sarjapur,Sarjapur Road Campus,Engineering,CC-SARJ-ENG,pl_wipro_sarjapur,place,0.89306,1.782,4.016,0.3707,0.5895,1,0,0,0
bk_032371,2026-06-27T16:07:26,16.124,5,1,0,0,carpool,carpool,cmp_mgroad,MG Road Office,Leadership,CC-MGRO-LEA,pl_mg_road_shops,place,0.40785,1.215,0.895,0.3702,0.7121,0,0,0,0
bk_030190,2026-06-27T16:08:52,16.148,5,1,0,0,auto,auto,cmp_electronic,Electronic City Hub,Sales,CC-ELEC-SAL,mg_bommanahalli,metro_station,0.30969,2.136,1.496,0.3686,0.5168,1,1,1,0
bk_023382,2026-06-27T16:10:43,16.179,5,1,0,0,bike_taxi,rapido,cmp_sarjapur,Sarjapur Road Campus,Engineering,CC-SARJ-ENG,pl_wipro_sarjapur,place,0.89306,4.322,2.053,0.3665,0.1479,1,1,0,1
bk_034066,2026-06-27T16:10:55,16.182,5,1,0,0,auto,auto,cmp_sarjapur,Sarjapur Road Campus,Engineering,CC-SARJ-ENG,pl_wipro_sarjapur,place,0.89306,2.027,1.068,0.3662,0.5389,1,1,0,1
bk_036923,2026-06-27T16:11:14,16.187,5,1,0,0,bike_taxi,rapido,cmp_electronic,Electronic City Hub,Operations,CC-ELEC-OPE,mg_bommanahalli,metro_station,0.30969,0.705,1.659,0.3659,0.829,0,0,0,0
bk_042495,2026-06-27T16:12:24,16.207,5,1,0,0,carpool,carpool,cmp_sarjapur,Sarjapur Road Campus,Operations,CC-SARJ-OPE,pl_hsr_office,place,0.27665,2.615,1.246,0.3645,0.4238,1,0,0,0
bk_057384,2026-06-27T16:12:46,16.213,5,1,0,0,carpool,carpool,cmp_sarjapur,Sarjapur Road Campus,Sales,CC-SARJ-SAL,bs_012_00,bus_stop,0.74181,6.573,0.803,0.3641,0.0,1,1,0,1
bk_009856,2026-06-27T16:15:14,16.254,5,1,0,0,carpool,carpool,cmp_whitefield,Old Airport Road Site,Operations,CC-WHIT-OPE,mg_ragigudda,metro_station,0.23577,1.051,2.731,0.3612,0.7491,1,0,0,0
bk_006386,2026-06-27T16:15:56,16.266,5,1,0,0,cab,cab,cmp_koramangala,Koramangala Annexe,Engineering,CC-KORA-ENG,bs_500_15,bus_stop,0.16694,2.201,0.896,0.3604,0.5037,0,0,0,0
bk_009607,2026-06-27T16:17:31,16.292,5,1,0,0,cab,cab,cmp_mgroad,MG Road Office,Engineering,CC-MGRO-ENG,bs_222_03,bus_stop,0.0,3.502,1.131,0.3585,0.2686,1,1,1,0
bk_059022,2026-06-27T16:17:37,16.294,5,1,0,0,carpool,carpool,cmp_electronic,Electronic City Hub,Operations,CC-ELEC-OPE,mg_bommanahalli,metro_station,0.30969,2.219,2.95,0.3584,0.5003,1,1,0,1
bk_034614,2026-06-27T16:18:57,16.316,5,1,0,0,carpool,carpool,cmp_mgroad,MG Road Office,Operations,CC-MGRO-OPE,pl_mg_road_shops,place,0.40785,2.589,1.076,0.3568,0.4286,1,1,0,1
bk_024930,2026-06-27T16:19:12,16.32,5,1,0,0,carpool,carpool,cmp_koramangala,Koramangala Annexe,Operations,CC-KORA-OPE,pl_koramangala,place,0.14526,3.821,0.849,0.3565,0.2189,1,1,1,0
bk_044136,2026-06-27T16:20:52,16.348,5,1,0,0,cab,cab,cmp_sarjapur,Sarjapur Road Campus,Engineering,CC-SARJ-ENG,pl_wipro_sarjapur,place,0.89306,3.031,2.74,0.3545,0.348,0,0,0,0
bk_045650,2026-06-27T16:22:04,16.368,5,1,0,0,cab,cab,cmp_mgroad,MG Road Office,Support,CC-MGRO-SUP,pl_mg_road_shops,place,0.40785,6.423,1.14,0.3531,0.0,1,1,0,1
bk_041927,2026-06-27T16:22:44,16.379,5,1,0,0,bike_taxi,rapido,cmp_electronic,Electronic City Hub,Support,CC-ELEC-SUP,bs_500_07,bus_stop,0.4326,1.437,1.212,0.3523,0.6632,1,0,0,0
bk_048893,2026-06-27T16:23:47,16.396,5,1,0,0,carpool,carpool,cmp_electronic,Electronic City Hub,Sales,CC-ELEC-SAL,mg_bommanahalli,metro_station,0.30969,3.999,0.595,0.351,0.1926,1,1,0,1
bk_053380,2026-06-27T16:24:22,16.406,5,1,0,0,bike_taxi,rapido,cmp_whitefield,Old Airport Road Site,Support,CC-WHIT-SUP,bs_012_06,bus_stop,0.67024,1.285,1.88,0.3503,0.6966,1,1,1,0
bk_042503,2026-06-27T16:29:16,16.488,5,1,0,0,carpool,carpool,cmp_sarjapur,Sarjapur Road Campus,Sales,CC-SARJ-SAL,bs_222_03,bus_stop,0.0,2.912,0.414,0.3443,0.3693,1,0,0,0
bk_008407,2026-06-27T16:29:48,16.497,5,1,0,0,cab,cab,cmp_sarjapur,Sarjapur Road Campus,Engineering,CC-SARJ-ENG,pl_wipro_sarjapur,place,0.89306,4.112,2.009,0.3436,0.1765,1,1,0,1
bk_053680,2026-06-27T16:31:08,16.519,5,1,0,0,bike_taxi,rapido,cmp_koramangala,Koramangala Annexe,Support,CC-KORA-SUP,bs_500_02,bus_stop,0.20183,2.721,1.445,0.342,0.404,1,0,0,0
bk_039702,2026-06-27T16:31:21,16.523,5,1,0,0,carpool,carpool,cmp_whitefield,Old Airport Road Site,Leadership,CC-WHIT-LEA,mg_indiranagar,metro_station,0.42463,5.89,1.28,0.3417,0.0025,0,0,0,0
bk_019761,2026-06-27T16:33:53,16.565,5,1,0,0,auto,auto,cmp_electronic,Electronic City Hub,Operations,CC-ELEC-OPE,bs_045_02,bus_stop,0.52006,7.729,2.245,0.3386,0.0,1,0,0,0
bk_050160,2026-06-27T16:34:06,16.568,5,1,0,0,carpool,carpool,cmp_mgroad,MG Road Office,Engineering,CC-MGRO-ENG,pl_mg_road_shops,place,0.40785,2.42,2.481,0.3383,0.4609,0,0,0,0
bk_032038,2026-06-27T16:34:24,16.574,5,1,0,0,carpool,carpool,cmp_mgroad,MG Road Office,Engineering,CC-MGRO-ENG,pl_mg_road_shops,place,0.40785,3.783,2.017,0.3379,0.2246,1,1,1,0
bk_021716,2026-06-27T16:35:41,16.595,5,1,0,0,carpool,carpool,cmp_sarjapur,Sarjapur Road Campus,Support,CC-SARJ-SUP,pl_wipro_sarjapur,place,0.89306,4.4,0.125,0.3363,0.1377,1,1,0,1
bk_023618,2026-06-27T16:35:53,16.598,5,1,0,0,cab,cab,cmp_electronic,Electronic City Hub,Engineering,CC-ELEC-ENG,mg_silkboard,metro_station,0.0,6.802,2.371,0.3361,0.0,1,1,0,1
bk_046339,2026-06-27T16:36:15,16.604,5,1,0,0,cab,cab,cmp_whitefield,Old Airport Road Site,Leadership,CC-WHIT-LEA,pl_whitefield_gate,place,0.31978,12.327,1.17,0.3356,0.0,1,1,1,0
bk_051008,2026-06-27T16:37:51,16.631,5,1,0,0,auto,auto,cmp_sarjapur,Sarjapur Road Campus,Engineering,CC-SARJ-ENG,pl_wipro_sarjapur,place,0.89306,3.226,2.727,0.3336,0.3144,1,1,0,1
bk_048417,2026-06-27T16:38:00,16.634,5,1,0,0,bike_taxi,rapido,cmp_mgroad,MG Road Office,Engineering,CC-MGRO-ENG,pl_mg_road_shops,place,0.40785,1.442,0.967,0.3334,0.6621,1,1,0,1
bk_028936,2026-06-27T16:38:10,16.636,5,1,0,0,auto,auto,cmp_sarjapur,Sarjapur Road Campus,Operations,CC-SARJ-OPE,pl_mg_road_shops,place,0.40785,2.19,1.468,0.3332,0.5059,1,1,0,1
bk_023909,2026-06-27T16:39:27,16.658,5,1,0,0,carpool,carpool,cmp_mgroad,MG Road Office,Operations,CC-MGRO-OPE,pl_mg_road_shops,place,0.40785,2.627,2.459,0.3315,0.4215,1,0,0,0
bk_058433,2026-06-27T16:43:14,16.721,5,1,0,0,cab,cab,cmp_koramangala,Koramangala Annexe,Engineering,CC-KORA-ENG,pl_koramangala,place,0.14526,15.03,0.884,0.3267,0.0,1,1,0,1
bk_017813,2026-06-27T16:45:30,16.759,5,1,0,0,cab,cab,cmp_koramangala,Koramangala Annexe,Sales,CC-KORA-SAL,bs_201_03,bus_stop,0.20698,2.737,0.192,0.3238,0.401,1,1,0,1
bk_014646,2026-06-27T16:47:12,16.787,5,1,0,0,carpool,carpool,cmp_sarjapur,Sarjapur Road Campus,Engineering,CC-SARJ-ENG,bs_500_09,bus_stop,0.40929,1.092,0.44,0.3216,0.7398,1,0,0,0
bk_034275,2026-06-27T16:47:40,16.795,5,1,0,0,carpool,carpool,cmp_mgroad,MG Road Office,Sales,CC-MGRO-SAL,pl_mg_road_shops,place,0.40785,1.212,0.309,0.321,0.7129,1,1,0,1
bk_024747,2026-06-27T16:49:08,16.819,5,1,0,0,carpool,carpool,cmp_sarjapur,Sarjapur Road Campus,Support,CC-SARJ-SUP,pl_wipro_sarjapur,place,0.89306,3.652,0.526,0.3191,0.2447,1,1,0,1
bk_050938,2026-06-27T16:49:14,16.821,5,1,0,0,auto,auto,cmp_mgroad,MG Road Office,Operations,CC-MGRO-OPE,pl_mg_road_shops,place,0.40785,4.996,0.278,0.319,0.0685,1,1,0,1
bk_019886,2026-06-27T16:52:36,16.877,5,1,0,0,cab,cab,cmp_whitefield,Old Airport Road Site,Sales,CC-WHIT-SAL,pl_whitefield_gate,place,0.31978,2.024,0.713,0.3146,0.5395,1,1,0,1
bk_008292,2026-06-27T16:54:36,16.91,5,1,0,0,carpool,carpool,cmp_mgroad,MG Road Office,Operations,CC-MGRO-OPE,pl_mg_road_shops,place,0.40785,3.913,1.217,0.312,0.2052,0,0,0,0
bk_053562,2026-06-27T16:55:40,16.928,5,1,0,0,cab,cab,cmp_electronic,Electronic City Hub,Engineering,CC-ELEC-ENG,bs_500_02,bus_stop,0.20183,2.71,0.811,0.3106,0.406,1,1,0,1
bk_018648,2026-06-27T16:56:19,16.939,5,1,0,0,carpool,carpool,cmp_koramangala,Koramangala Annexe,Support,CC-KORA-SUP,bs_012_05,bus_stop,0.0,2.668,0.344,0.3097,0.4138,1,1,0,1
bk_059184,2026-06-27T16:56:38,16.944,5,1,0,0,cab,cab,cmp_sarjapur,Sarjapur Road Campus,Sales,CC-SARJ-SAL,pl_wipro_sarjapur,place,0.89306,11.883,0.888,0.3093,0.0,1,1,0,1
bk_022128,2026-06-27T16:56:46,16.946,5,1,0,0,bike_taxi,rapido,cmp_sarjapur,Sarjapur Road Campus,Engineering,CC-SARJ-ENG,bs_045_04,bus_stop,0.0,8.096,1.092,0.3092,0.0,1,1,0,1
bk_043034,2026-06-27T16:58:33,16.976,5,1,0,0,cab,cab,cmp_mgroad,MG Road Office,Operations,CC-MGRO-OPE,bs_171_05,bus_stop,0.0,2.443,0.715,0.3068,0.4565,1,1,0,1
bk_055459,2026-06-27T16:59:26,16.991,5,1,0,0,carpool,carpool,cmp_sarjapur,Sarjapur Road Campus,Leadership,CC-SARJ-LEA,pl_wipro_sarjapur,place,0.89306,1.862,1.359,0.3056,0.5728,1,1,0,1
bk_038238,2026-06-27T16:59:49,16.997,5,1,0,0,bike_taxi,rapido,cmp_electronic,Electronic City Hub,Operations,CC-ELEC-OPE,mg_bommanahalli,metro_station,0.30969,1.189,1.125,0.3051,0.718,1,1,1,0
bk_039988,2026-06-27T17:02:10,17.036,5,1,0,0,cab,cab,cmp_sarjapur,Sarjapur Road Campus,Engineering,CC-SARJ-ENG,pl_wipro_sarjapur,place,0.89306,8.975,0.346,0.302,0.0,1,1,0,1
bk_018453,2026-06-27T17:03:40,17.061,5,1,0,0,cab,cab,cmp_koramangala,Koramangala Annexe,Operations,CC-KORA-OPE,pl_koramangala,place,0.14526,2.36,0.892,0.3,0.4726,1,1,0,1
bk_054056,2026-06-27T17:04:09,17.069,5,1,0,0,cab,cab,cmp_sarjapur,Sarjapur Road Campus,Operations,CC-SARJ-OPE,pl_college,place,0.63147,2.28,2.512,0.2994,0.4882,1,1,1,0
bk_016295,2026-06-27T17:04:12,17.07,5,1,0,0,cab,cab,cmp_mgroad,MG Road Office,Sales,CC-MGRO-SAL,pl_mg_road_shops,place,0.40785,0.862,1.705,0.2993,0.7924,1,0,0,0
bk_038306,2026-06-27T17:04:12,17.07,5,1,0,0,auto,auto,cmp_sarjapur,Sarjapur Road Campus,Engineering,CC-SARJ-ENG,mg_mgroad,metro_station,0.61059,1.635,1.485,0.2993,0.6204,1,1,0,1
bk_017472,2026-06-27T17:05:29,17.092,5,1,0,0,carpool,carpool,cmp_koramangala,Koramangala Annexe,Engineering,CC-KORA-ENG,pl_koramangala,place,0.14526,7.344,0.852,0.2976,0.0,0,0,0,0
bk_025343,2026-06-27T17:06:16,17.104,5,1,0,0,carpool,carpool,cmp_sarjapur,Sarjapur Road Campus,Engineering,CC-SARJ-ENG,bs_356_03,bus_stop,0.0,2.694,0.956,0.2966,0.409,1,0,0,0
bk_031269,2026-06-27T17:08:10,17.136,5,1,0,0,cab,cab,cmp_koramangala,Koramangala Annexe,Engineering,CC-KORA-ENG,mg_mgroad,metro_station,0.61059,4.498,0.424,0.2941,0.1253,1,1,0,1
bk_048457,2026-06-27T17:09:44,17.162,5,1,0,0,bike_taxi,rapido,cmp_electronic,Electronic City Hub,Operations,CC-ELEC-OPE,mg_bommanahalli,metro_station,0.30969,6.276,0.348,0.292,0.0,1,1,0,1
bk_043111,2026-06-27T17:09:56,17.166,5,1,0,0,carpool,carpool,cmp_koramangala,Koramangala Annexe,Engineering,CC-KORA-ENG,pl_koramangala,place,0.14526,7.387,2.21,0.2917,0.0,1,1,1,0
bk_027289,2026-06-27T17:11:24,17.19,5,1,0,0,bike_taxi,rapido,cmp_electronic,Electronic City Hub,Engineering,CC-ELEC-ENG,mg_bommanahalli,metro_station,0.30969,7.793,0.907,0.2898,0.0,1,1,0,1
bk_033381,2026-06-27T17:14:43,17.245,5,1,0,0,bike_taxi,rapido,cmp_koramangala,Koramangala Annexe,Support,CC-KORA-SUP,pl_koramangala,place,0.14526,4.867,0.903,0.2853,0.082,1,0,0,0
