node_id,name,kind,lat,lon,lines,is_interchange,category,degree,observed_congestion,latent_congestion
jn_10054362316,Junction 10054362316,junction,12.991956,77.551112,,0,,1,0.70782,0.7028
jn_10056058173,Junction 10056058173,junction,12.928188,77.680761,,0,,1,0.21686,0.27867
jn_10056058174,Junction 10056058174,junction,12.928109,77.68079,,0,,3,0.51188,0.45762
jn_10073477368,Junction 10073477368,junction,12.954361,77.591628,,0,,2,0.90524,0.74177
jn_10075533183,Junction 10075533183,junction,12.973684,77.613826,,0,,3,0.77375,0.72391
jn_10075533189,Junction 10075533189,junction,12.977275,77.608716,,0,,2,0.65917,0.73492
jn_10076140416,Junction 10076140416,junction,12.975396,77.614389,,0,,3,0.80968,0.85448
jn_10081538827,Junction 10081538827,junction,12.916776,77.621518,,0,,2,0.33998,0.52233
jn_10089395705,Junction 10089395705,junction,12.922303,77.558556,,0,,3,0.58068,0.65141
jn_10091564875,Junction 10091564875,junction,12.918826,77.600105,,0,,3,0.4144,0.47833
jn_10091900775,Junction 10091900775,junction,12.970012,77.659466,,0,,2,0.66232,0.48964
jn_10100128579,Junction 10100128579,junction,12.99382,77.573954,,0,,3,0.98367,0.80462
jn_10118500634,Junction 10118500634,junction,12.916016,77.623803,,0,,2,0.23993,0.37143
jn_10121033916,Junction 10121033916,junction,12.983192,77.595861,,0,,4,0.96298,0.87991
jn_10121050217,Junction 10121050217,junction,12.983248,77.595747,,0,,4,0.61302,0.7509
jn_10121296057,Junction 10121296057,junction,12.977846,77.590735,,0,,4,0.79738,0.92821
jn_10123822807,Junction 10123822807,junction,12.916236,77.615891,,0,,3,0.53713,0.53796
jn_10147078393,Junction 10147078393,junction,12.924633,77.674026,,0,,4,0.68471,0.49473
jn_10154170779,Junction 10154170779,junction,12.951189,77.573768,,0,,3,0.75809,0.70408
jn_10177532404,Junction 10177532404,junction,12.972921,77.617617,,0,,3,0.62078,0.68493
jn_10198856004,Junction 10198856004,junction,12.99664,77.683278,,0,,1,0.1967,0.2884
jn_10198856005,Junction 10198856005,junction,12.99671,77.68339,,0,,3,0.57558,0.46562
jn_10282769895,Junction 10282769895,junction,12.921081,77.620374,,0,,4,0.74484,0.61312
jn_10282769905,Junction 10282769905,junction,12.918108,77.622508,,0,,3,0.54091,0.50098
jn_10282769907,Junction 10282769907,junction,12.918505,77.622185,,0,,3,0.33455,0.3826
jn_10282796509,Junction 10282796509,junction,12.917374,77.622828,,0,,4,0.49541,0.53519
jn_10282796511,Junction 10282796511,junction,12.917301,77.622597,,0,,4,0.39691,0.54258
jn_10588574300,Junction 10588574300,junction,12.958227,77.666388,,0,,3,0.45069,0.51599
jn_10588579709,Junction 10588579709,junction,12.958253,77.666268,,0,,3,0.4292,0.39142
jn_10601663791,Junction 10601663791,junction,12.98425,77.596999,,0,,4,0.66961,0.81435
jn_10648669088,Junction 10648669088,junction,12.958135,77.668122,,0,,3,0.48373,0.46723
jn_10676264308,Junction 10676264308,junction,12.962397,77.628291,,0,,3,0.48223,0.57609
jn_10684915914,Junction 10684915914,junction,12.979315,77.602424,,0,,3,0.87629,0.77118
jn_10695037231,Junction 10695037231,junction,12.936968,77.531769,,0,,3,0.54251,0.66576
jn_10705897751,Junction 10705897751,junction,12.930333,77.622018,,0,,2,0.4691,0.51469
jn_10706381573,Junction 10706381573,junction,12.938567,77.633303,,0,,3,0.4163,0.44442
jn_10706501852,Junction 10706501852,junction,12.976879,77.609918,,0,,2,0.76166,0.73276
jn_10775075568,Junction 10775075568,junction,12.921014,77.620247,,0,,3,0.50422,0.4946
jn_10781678444,Junction 10781678444,junction,12.986018,77.690813,,0,,3,0.4552,0.46591
jn_10792812731,Junction 10792812731,junction,12.917586,77.574757,,0,,3,0.4031,0.47814
jn_10814827774,Junction 10814827774,junction,12.98247,77.563614,,0,,2,0.97095,0.8805
jn_10841729419,Junction 10841729419,junction,12.975563,77.574674,,0,,3,0.97918,0.87406
jn_10848486797,Junction 10848486797,junction,13.00361,77.618109,,0,,3,0.70581,0.58144
jn_10848486804,Junction 10848486804,junction,13.003658,77.618119,,0,,3,0.63704,0.67522
jn_10848498207,Junction 10848498207,junction,13.003633,77.618216,,0,,1,0.55253,0.57602
jn_10848498213,Junction 10848498213,junction,13.003835,77.617596,,0,,3,0.60201,0.603
jn_10853180817,Junction 10853180817,junction,12.916688,77.599005,,0,,3,0.4161,0.51156
jn_10855370147,Junction 10855370147,junction,12.917256,77.622803,,0,,3,0.4023,0.46912
jn_10861673593,Junction 10861673593,junction,12.9563,77.577375,,0,,2,0.7534,0.75355
jn_10978687876,Junction 10978687876,junction,12.976127,77.587661,,0,,3,0.75706,0.77907
jn_10980051591,Junction 10980051591,junction,12.976003,77.587393,,0,,3,0.69882,0.82904
jn_11054990209,Junction 11054990209,junction,12.98209,77.569947,,0,,3,0.74282,0.88333
jn_11054998686,Junction 11054998686,junction,12.982546,77.570079,,0,,3,0.91552,0.86186
jn_11055003321,Junction 11055003321,junction,12.981212,77.569094,,0,,3,0.83404,0.87469
jn_11065716857,Junction 11065716857,junction,12.980974,77.574652,,0,,1,0.77531,0.89685
jn_11070754935,Junction 11070754935,junction,12.924864,77.674113,,0,,3,0.37916,0.46132
jn_11070754936,Junction 11070754936,junction,12.924936,77.67407,,0,,1,0.37302,0.3423
jn_11150162310,Junction 11150162310,junction,12.928102,77.546155,,0,,2,0.85848,0.75589
jn_11152753307,Junction 11152753307,junction,12.974719,77.548213,,0,,3,0.95145,0.87047
jn_11152753310,Junction 11152753310,junction,12.974819,77.548533,,0,,3,0.77564,0.83796
jn_11187974841,Junction 11187974841,junction,12.978422,77.640813,,0,,3,0.43951,0.57032
jn_11220661003,Junction 11220661003,junction,12.910997,77.683739,,0,,3,0.55087,0.46531
jn_11220661004,Junction 11220661004,junction,12.911094,77.683786,,0,,3,0.60915,0.47065
jn_11260020609,Junction 11260020609,junction,12.928349,77.681697,,0,,3,0.29572,0.53261
jn_11260020610,Junction 11260020610,junction,12.928164,77.681577,,0,,1,0.24721,0.33032
jn_11268507385,Junction 11268507385,junction,12.890533,77.59806,,0,,1,0.62442,0.58281
jn_11278822050,Junction 11278822050,junction,12.945721,77.52704,,0,,1,0.54671,0.46655
jn_11283487985,Junction 11283487985,junction,12.973471,77.610261,,0,,3,0.56057,0.7138
jn_11306430808,Junction 11306430808,junction,12.931689,77.61375,,0,,4,0.58762,0.56275
jn_11306430809,Junction 11306430809,junction,12.931655,77.613866,,0,,3,0.48273,0.41574
jn_11308901218,Junction 11308901218,junction,12.906528,77.573334,,0,,4,0.35446,0.50998
jn_11308901219,Junction 11308901219,junction,12.906563,77.573184,,0,,4,0.44927,0.53181
jn_11308901220,Junction 11308901220,junction,12.906446,77.573196,,0,,4,0.53524,0.58536
jn_11308901224,Junction 11308901224,junction,12.906421,77.573342,,0,,4,0.44517,0.47883
jn_11342970531,Junction 11342970531,junction,12.982727,77.597151,,0,,3,0.9125,0.80641
jn_11385274476,Junction 11385274476,junction,12.970068,77.641249,,0,,3,0.51901,0.48292
jn_11405479407,Junction 11405479407,junction,12.958576,77.66506,,0,,3,0.42447,0.47954
jn_11420343302,Junction 11420343302,junction,12.97294,77.581306,,0,,3,0.87394,0.85173
jn_11425338076,Junction 11425338076,junction,12.967088,77.594602,,0,,3,0.90463,0.92061
jn_11428038812,Junction 11428038812,junction,12.93678,77.692824,,0,,1,0.3912,0.42213
jn_11428038813,Junction 11428038813,junction,12.936862,77.692744,,0,,3,0.61026,0.4885
jn_11428038814,Junction 11428038814,junction,12.935907,77.691862,,0,,2,0.40518,0.44145
jn_11428038815,Junction 11428038815,junction,12.936089,77.691907,,0,,3,0.4312,0.43926
jn_11428038816,Junction 11428038816,junction,12.934043,77.689348,,0,,1,0.29939,0.1728
jn_11428038817,Junction 11428038817,junction,12.933959,77.689409,,0,,3,0.36564,0.41701
jn_11432437448,Junction 11432437448,junction,12.973766,77.613953,,0,,4,0.76753,0.70525
jn_11432437452,Junction 11432437452,junction,12.975276,77.614349,,0,,4,0.67016,0.68171
jn_11432458994,Junction 11432458994,junction,12.973658,77.613926,,0,,3,0.58493,0.60854
jn_11432458996,Junction 11432458996,junction,12.973788,77.613855,,0,,4,0.71029,0.66148
jn_11451187932,Junction 11451187932,junction,13.002359,77.614535,,0,,3,0.57542,0.58002
jn_11469851352,Junction 11469851352,junction,12.999783,77.619649,,0,,3,0.62194,0.56529
jn_11494185468,Junction 11494185468,junction,12.924812,77.633992,,0,,3,0.52809,0.52394
jn_11494201269,Junction 11494201269,junction,12.924936,77.633992,,0,,3,0.52114,0.4988
jn_11494406068,Junction 11494406068,junction,12.966781,77.66158,,0,,3,0.32649,0.39891
jn_11494414328,Junction 11494414328,junction,12.978337,77.640817,,0,,2,0.43278,0.48002
jn_11494414329,Junction 11494414329,junction,12.97834,77.640917,,0,,4,0.64561,0.59983
jn_11494414330,Junction 11494414330,junction,12.978424,77.640913,,0,,2,0.68539,0.58887
jn_11497616783,Junction 11497616783,junction,12.9702,77.641239,,0,,1,0.63515,0.52923
jn_11509998741,Junction 11509998741,junction,12.928531,77.681724,,0,,3,0.6828,0.48803
jn_11509998750,Junction 11509998750,junction,12.932093,77.68733,,0,,4,0.63339,0.462
jn_11594569879,Junction 11594569879,junction,12.982884,77.637469,,0,,2,0.45382,0.5414
jn_11594592050,Junction 11594592050,junction,12.974561,77.572263,,0,,4,0.95159,0.87044
jn_11626423748,Junction 11626423748,junction,12.981595,77.631083,,0,,1,0.41587,0.56418
jn_11626423750,Junction 11626423750,junction,12.981432,77.631129,,0,,3,0.4976,0.42592
jn_11664293096,Junction 11664293096,junction,12.914519,77.624392,,0,,3,0.37707,0.44607
jn_11664358424,Junction 11664358424,junction,12.990519,77.599566,,0,,3,0.91292,0.83527
jn_11688206891,Junction 11688206891,junction,12.954348,77.544161,,0,,2,0.69655,0.74355
jn_11707460711,Junction 11707460711,junction,12.972304,77.619476,,0,,1,0.44792,0.49656
jn_11727919672,Junction 11727919672,junction,12.981169,77.569554,,0,,4,0.28046,0.69813
jn_11731358826,Junction 11731358826,junction,12.979539,77.58187,,0,,2,1.0,0.93891
jn_11809900885,Junction 11809900885,junction,12.924191,77.628729,,0,,4,0.56769,0.48788
jn_11809900886,Junction 11809900886,junction,12.924283,77.628792,,0,,3,0.49538,0.4429
jn_11841864042,Junction 11841864042,junction,13.002009,77.612154,,0,,3,0.65604,0.58021
jn_11846388767,Junction 11846388767,junction,12.921535,77.56011,,0,,1,0.70584,0.60676
jn_11846423569,Junction 11846423569,junction,12.921789,77.559967,,0,,3,0.58119,0.64678
jn_11846423571,Junction 11846423571,junction,12.921524,77.560207,,0,,1,0.65256,0.49168
jn_11846423573,Junction 11846423573,junction,12.921717,77.56042,,0,,3,0.58684,0.59479
jn_11846423575,Junction 11846423575,junction,12.921996,77.560022,,0,,3,0.4282,0.53939
jn_11846423578,Junction 11846423578,junction,12.922146,77.560208,,0,,1,0.6049,0.52448
jn_11846775959,Junction 11846775959,junction,13.001572,77.663435,,0,,3,0.7274,0.58264
jn_11846775960,Junction 11846775960,junction,13.001576,77.663542,,0,,1,0.3432,0.34943
jn_11854316017,Junction 11854316017,junction,12.974336,77.611093,,0,,3,0.71534,0.75405
jn_11854316018,Junction 11854316018,junction,12.974317,77.611164,,0,,4,0.67914,0.63843
jn_11854316021,Junction 11854316021,junction,12.970401,77.610303,,0,,1,0.72041,0.68946
jn_11854384388,Junction 11854384388,junction,12.980911,77.593863,,0,,3,0.86547,0.80336
jn_11854384389,Junction 11854384389,junction,12.98079,77.593754,,0,,3,0.78548,0.80411
jn_11854384390,Junction 11854384390,junction,12.980884,77.593645,,0,,3,0.78979,0.82843
jn_11865827584,Junction 11865827584,junction,12.921281,77.662394,,0,,3,0.44871,0.35742
jn_11868178724,Junction 11868178724,junction,12.981997,77.564738,,0,,3,0.95784,0.81556
jn_11868178727,Junction 11868178727,junction,12.982252,77.564991,,0,,1,0.76558,0.77637
jn_11868458683,Junction 11868458683,junction,12.975136,77.548564,,0,,1,0.70769,0.85
jn_11873241829,Junction 11873241829,junction,12.960076,77.532987,,0,,3,0.8787,0.66916
jn_11873442663,Junction 11873442663,junction,12.984307,77.691859,,0,,3,0.38617,0.38484
jn_11873442664,Junction 11873442664,junction,12.984276,77.691988,,0,,1,0.42563,0.38582
jn_11873774240,Junction 11873774240,junction,12.923652,77.671752,,0,,3,0.51849,0.52362
jn_11873939567,Junction 11873939567,junction,12.978136,77.549077,,0,,1,0.86007,0.79033
jn_11888422024,Junction 11888422024,junction,12.973187,77.581144,,0,,2,1.0,0.91589
jn_11889038534,Junction 11889038534,junction,12.963869,77.583866,,0,,3,0.92951,0.82576
jn_11889038543,Junction 11889038543,junction,12.963429,77.582745,,0,,3,0.62647,0.79783
jn_11890386335,Junction 11890386335,junction,12.986444,77.690409,,0,,4,0.4827,0.47684
jn_11890386336,Junction 11890386336,junction,12.986353,77.690325,,0,,1,0.37706,0.32591
jn_11890755678,Junction 11890755678,junction,13.004973,77.684687,,0,,3,0.44553,0.45574
jn_11890755679,Junction 11890755679,junction,13.005061,77.684633,,0,,2,0.37691,0.38369
jn_11891038829,Junction 11891038829,junction,12.951237,77.537288,,0,,3,0.67374,0.68621
jn_11891177921,Junction 11891177921,junction,12.952033,77.537116,,0,,4,0.61719,0.59291
jn_11891177922,Junction 11891177922,junction,12.951999,77.536987,,0,,4,0.63161,0.72665
jn_11891258386,Junction 11891258386,junction,12.953703,77.536331,,0,,4,0.6153,0.66979
jn_11891274609,Junction 11891274609,junction,12.952671,77.536798,,0,,3,0.71603,0.81734
jn_11891274610,Junction 11891274610,junction,12.952707,77.536893,,0,,3,0.90058,0.70841
jn_11892824101,Junction 11892824101,junction,12.917478,77.640833,,0,,1,0.28568,0.39967
jn_11892824102,Junction 11892824102,junction,12.917503,77.641042,,0,,4,0.44049,0.48659
jn_11896602258,Junction 11896602258,junction,12.910957,77.59989,,0,,1,0.35232,0.31241
jn_11896602259,Junction 11896602259,junction,12.910965,77.599982,,0,,3,0.49889,0.41395
jn_11898860861,Junction 11898860861,junction,12.99689,77.569451,,0,,2,0.82667,0.82995
jn_11903564939,Junction 11903564939,junction,12.924285,77.649997,,0,,1,0.20477,0.32326
jn_11912120361,Junction 11912120361,junction,12.980465,77.630238,,0,,3,0.63886,0.53435
jn_11912120362,Junction 11912120362,junction,12.980494,77.630199,,0,,3,0.61487,0.63165
jn_11915994481,Junction 11915994481,junction,12.97623,77.611874,,0,,3,0.9038,0.74335
jn_11915994482,Junction 11915994482,junction,12.976104,77.611832,,0,,3,0.75008,0.73185
jn_11919462587,Junction 11919462587,junction,13.000532,77.616064,,0,,2,0.5772,0.5456
jn_11927462288,Junction 11927462288,junction,12.904824,77.630398,,0,,5,0.55915,0.54698
jn_11927462289,Junction 11927462289,junction,12.90486,77.63047,,0,,1,0.43867,0.32356
jn_11937017208,Junction 11937017208,junction,13.002265,77.616563,,0,,4,0.55645,0.66369
jn_11940280169,Junction 11940280169,junction,12.938617,77.532523,,0,,3,0.60236,0.51052
jn_11955031767,Junction 11955031767,junction,12.927926,77.681077,,0,,2,0.23568,0.32795
jn_11964440742,Junction 11964440742,junction,12.92121,77.620296,,0,,4,0.51421,0.47499
jn_11964440743,Junction 11964440743,junction,12.921161,77.620173,,0,,3,0.47808,0.5143
jn_11964724284,Junction 11964724284,junction,12.929532,77.61506,,0,,3,0.57373,0.4962
jn_11964724285,Junction 11964724285,junction,12.929571,77.615166,,0,,4,0.52477,0.57322
jn_11977577698,Junction 11977577698,junction,12.916339,77.635067,,0,,3,0.42541,0.38277
jn_11977577699,Junction 11977577699,junction,12.916157,77.634822,,0,,1,0.30172,0.37717
jn_12009305216,Junction 12009305216,junction,12.918712,77.668951,,0,,1,0.2124,0.29327
jn_12040966310,Junction 12040966310,junction,12.918769,77.62142,,0,,3,0.48037,0.53447
jn_12040966323,Junction 12040966323,junction,12.916473,77.620053,,0,,3,0.49953,0.54118
jn_12058807535,Junction 12058807535,junction,12.954114,77.590551,,0,,2,0.74506,0.68206
jn_12059785439,Junction 12059785439,junction,12.939937,77.532384,,0,,3,0.57235,0.58206
jn_12059785441,Junction 12059785441,junction,12.941928,77.531329,,0,,3,0.69486,0.6237
jn_12059785442,Junction 12059785442,junction,12.940965,77.531905,,0,,3,0.77201,0.65524
jn_12059785443,Junction 12059785443,junction,12.941145,77.531894,,0,,3,0.55232,0.50908
jn_12060646333,Junction 12060646333,junction,12.907343,77.600524,,0,,5,0.63711,0.64257
jn_12060646334,Junction 12060646334,junction,12.907268,77.600573,,0,,4,0.6246,0.57953
jn_12060646335,Junction 12060646335,junction,12.907371,77.600597,,0,,3,0.58259,0.50411
jn_12060861661,Junction 12060861661,junction,12.932816,77.688518,,0,,1,0.21505,0.3008
jn_12060861662,Junction 12060861662,junction,12.932898,77.688434,,0,,3,0.33359,0.42264
jn_12060861676,Junction 12060861676,junction,12.941231,77.696222,,0,,1,0.28612,0.35329
jn_12067366799,Junction 12067366799,junction,12.958249,77.64143,,0,,3,0.52757,0.53084
jn_12067366802,Junction 12067366802,junction,12.95808,77.641424,,0,,3,0.45899,0.46974
jn_12067366803,Junction 12067366803,junction,12.958083,77.641312,,0,,2,0.44715,0.42412
jn_12068481108,Junction 12068481108,junction,12.975177,77.548301,,0,,3,0.69581,0.75467
jn_12068481109,Junction 12068481109,junction,12.975018,77.548459,,0,,3,0.81272,0.79033
jn_12068481110,Junction 12068481110,junction,12.974942,77.548399,,0,,4,0.89229,0.80276
jn_12068481111,Junction 12068481111,junction,12.975095,77.548242,,0,,4,0.77953,0.86024
jn_12068481129,Junction 12068481129,junction,13.00391,77.549192,,0,,3,0.64128,0.74233
jn_12073881080,Junction 12073881080,junction,12.894396,77.636785,,0,,1,0.3656,0.33732
jn_12073881084,Junction 12073881084,junction,12.889084,77.639873,,0,,1,0.4188,0.35005
jn_12073881092,Junction 12073881092,junction,12.846749,77.66989,,0,,1,0.52637,0.43766
jn_12077162815,Junction 12077162815,junction,12.963938,77.585219,,0,,3,0.73636,0.8273
jn_12077171235,Junction 12077171235,junction,12.955282,77.580069,,0,,1,0.74871,0.76421
jn_12099921832,Junction 12099921832,junction,12.993295,77.58504,,0,,3,0.85068,0.77265
jn_12099921833,Junction 12099921833,junction,12.99342,77.58527,,0,,3,0.71029,0.83973
jn_12099941385,Junction 12099941385,junction,12.986365,77.58879,,0,,4,1.0,0.9272
jn_12099941393,Junction 12099941393,junction,12.986778,77.588779,,0,,3,0.84414,0.77517
jn_12110804692,Junction 12110804692,junction,12.954097,77.585073,,0,,3,0.87586,0.85466
jn_12111889674,Junction 12111889674,junction,12.964999,77.596313,,0,,3,1.0,0.85323
jn_12119649210,Junction 12119649210,junction,12.964835,77.596799,,0,,4,0.90433,0.80814
jn_12121597668,Junction 12121597668,junction,12.975335,77.570774,,0,,3,0.96491,0.84129
jn_12128921370,Junction 12128921370,junction,12.965494,77.586812,,0,,3,0.8291,0.86313
jn_12128943145,Junction 12128943145,junction,12.966913,77.587424,,0,,3,0.7507,0.80268
jn_12128943147,Junction 12128943147,junction,12.967475,77.587367,,0,,3,0.79241,0.84921
jn_12129307874,Junction 12129307874,junction,12.917404,77.623561,,0,,3,0.59292,0.58852
jn_12129943982,Junction 12129943982,junction,12.974842,77.57456,,0,,3,0.95635,0.9349
jn_12129943986,Junction 12129943986,junction,12.978487,77.573409,,0,,3,0.98038,0.81041
jn_12136946746,Junction 12136946746,junction,12.987026,77.648023,,0,,3,0.37415,0.42402
jn_12136946747,Junction 12136946747,junction,12.986909,77.648005,,0,,4,0.29576,0.4943
jn_12136946748,Junction 12136946748,junction,12.986929,77.648052,,0,,4,0.6369,0.57092
jn_12136946749,Junction 12136946749,junction,12.987043,77.64807,,0,,3,0.46625,0.49116
jn_12139082473,Junction 12139082473,junction,12.955163,77.58016,,0,,3,0.78659,0.86053
jn_12139153726,Junction 12139153726,junction,12.993526,77.607291,,0,,3,0.65998,0.73009
jn_12141911042,Junction 12141911042,junction,12.975816,77.58744,,0,,3,0.85305,0.73205
jn_12141911045,Junction 12141911045,junction,12.975684,77.587157,,0,,3,0.79881,0.79112
jn_12141911057,Junction 12141911057,junction,12.976041,77.587143,,0,,3,1.0,0.86848
jn_12141911062,Junction 12141911062,junction,12.975926,77.587049,,0,,3,0.82844,0.88758
jn_12143918021,Junction 12143918021,junction,12.940632,77.573914,,0,,2,0.77942,0.79003
jn_12145487310,Junction 12145487310,junction,12.992197,77.604289,,0,,3,0.78339,0.75836
jn_12145487311,Junction 12145487311,junction,12.992138,77.604115,,0,,3,0.70475,0.69648
jn_12145487314,Junction 12145487314,junction,12.992264,77.604245,,0,,3,0.70401,0.73913
jn_12145575442,Junction 12145575442,junction,12.959902,77.57459,,0,,3,0.8905,0.79707
jn_12145770301,Junction 12145770301,junction,12.999743,77.619785,,0,,3,0.59443,0.54493
jn_12147813608,Junction 12147813608,junction,12.981969,77.594426,,0,,3,0.88818,0.82351
jn_12147813613,Junction 12147813613,junction,12.981638,77.594372,,0,,3,0.79684,0.85754
jn_12151458578,Junction 12151458578,junction,12.911129,77.683702,,0,,3,0.4278,0.41408
jn_12151470604,Junction 12151470604,junction,12.957112,77.567303,,0,,3,0.60363,0.78892
jn_12151470605,Junction 12151470605,junction,12.957083,77.567373,,0,,3,1.0,0.89035
jn_12151494704,Junction 12151494704,junction,12.911028,77.683655,,0,,3,0.57413,0.44405
jn_12153044351,Junction 12153044351,junction,12.899776,77.633148,,0,,1,0.38656,0.35257
jn_12153044352,Junction 12153044352,junction,12.899844,77.63324,,0,,3,0.28758,0.41558
jn_12157177352,Junction 12157177352,junction,12.923564,77.671791,,0,,1,0.32596,0.26861
jn_12159312912,Junction 12159312912,junction,12.956543,77.577358,,0,,4,0.78089,0.8121
jn_12159312913,Junction 12159312913,junction,12.956325,77.577306,,0,,3,0.875,0.77352
jn_12159312919,Junction 12159312919,junction,12.956992,77.577439,,0,,3,0.74044,0.84248
jn_12159915452,Junction 12159915452,junction,12.999628,77.54973,,0,,1,0.68097,0.65294
jn_12164906649,Junction 12164906649,junction,12.982064,77.693099,,0,,2,0.26796,0.42296
jn_12165431788,Junction 12165431788,junction,12.936898,77.603597,,0,,3,0.527,0.58145
jn_12174556588,Junction 12174556588,junction,12.999982,77.676439,,0,,4,0.76997,0.58923
jn_12183377237,Junction 12183377237,junction,12.937459,77.627084,,0,,2,0.58192,0.57499
jn_12186005568,Junction 12186005568,junction,12.923895,77.643172,,0,,3,0.55056,0.41863
jn_12186005569,Junction 12186005569,junction,12.923828,77.643192,,0,,3,0.50915,0.38901
jn_12196449734,Junction 12196449734,junction,12.916476,77.623375,,0,,4,0.49365,0.4756
jn_12196449735,Junction 12196449735,junction,12.91633,77.623054,,0,,3,0.47455,0.5774
jn_12198472129,Junction 12198472129,junction,12.938784,77.533007,,0,,1,0.47346,0.51813
jn_12203527486,Junction 12203527486,junction,12.924415,77.649981,,0,,3,0.50615,0.46826
jn_12260962526,Junction 12260962526,junction,12.974647,77.570755,,0,,3,0.86366,0.87612
jn_12273334034,Junction 12273334034,junction,12.916257,77.619674,,0,,3,0.4341,0.51769
jn_12273334035,Junction 12273334035,junction,12.916102,77.619575,,0,,1,0.38374,0.40138
jn_12278137174,Junction 12278137174,junction,12.916953,77.673416,,0,,3,0.52353,0.50114
jn_12279397378,Junction 12279397378,junction,12.916857,77.673355,,0,,3,0.17481,0.38326
jn_12421958516,Junction 12421958516,junction,12.975546,77.574784,,0,,4,0.85019,0.86342
jn_12429035783,Junction 12429035783,junction,12.980493,77.574794,,0,,1,0.57414,0.62594
jn_12429035787,Junction 12429035787,junction,12.980629,77.574984,,0,,4,0.88867,0.85848
jn_12430010318,Junction 12430010318,junction,12.975294,77.570906,,0,,4,0.86739,0.86144
jn_12430010319,Junction 12430010319,junction,12.974766,77.570641,,0,,3,0.93302,0.95148
jn_12433045764,Junction 12433045764,junction,12.984156,77.59709,,0,,4,0.68903,0.70183
jn_12433308233,Junction 12433308233,junction,12.982312,77.56913,,0,,1,0.82319,0.80763
jn_12451306639,Junction 12451306639,junction,12.934455,77.612366,,0,,2,0.4732,0.55563
jn_12452722458,Junction 12452722458,junction,12.972647,77.620224,,0,,3,0.75499,0.65197
jn_12452723320,Junction 12452723320,junction,12.972608,77.619815,,0,,3,0.46421,0.53953
jn_12459218188,Junction 12459218188,junction,12.91686,77.5969,,0,,3,0.59649,0.52938
jn_12459218191,Junction 12459218191,junction,12.91675,77.596812,,0,,3,0.44093,0.49012
jn_12460840938,Junction 12460840938,junction,12.968427,77.614309,,0,,4,0.81159,0.71466
jn_12466460036,Junction 12466460036,junction,12.957287,77.573807,,0,,4,0.88785,0.98
jn_12466460037,Junction 12466460037,junction,12.957211,77.573792,,0,,4,0.81703,0.87586
jn_12466460038,Junction 12466460038,junction,12.957264,77.573555,,0,,5,0.86191,0.8708
jn_12466460039,Junction 12466460039,junction,12.957344,77.573581,,0,,4,0.92528,0.88307
jn_12492308064,Junction 12492308064,junction,12.917091,77.585904,,0,,1,0.4913,0.4786
jn_12531390537,Junction 12531390537,junction,12.973188,77.622381,,0,,3,0.62737,0.59672
jn_12538710573,Junction 12538710573,junction,12.959565,77.555822,,0,,3,0.70436,0.81597
jn_12551629144,Junction 12551629144,junction,12.996864,77.668623,,0,,1,0.32878,0.22511
jn_12551629150,Junction 12551629150,junction,12.996643,77.668529,,0,,4,0.55394,0.47757
jn_12553312314,Junction 12553312314,junction,12.996998,77.573239,,0,,1,0.71376,0.69296
jn_12553312315,Junction 12553312315,junction,12.996789,77.573245,,0,,3,0.71168,0.79506
jn_12580905276,Junction 12580905276,junction,12.936875,77.575352,,0,,2,0.61695,0.58821
jn_12580905289,Junction 12580905289,junction,12.940632,77.573463,,0,,3,0.69526,0.6903
jn_12617824683,Junction 12617824683,junction,12.921293,77.620756,,0,,2,0.41593,0.49386
jn_12638260402,Junction 12638260402,junction,12.916653,77.609298,,0,,3,0.59353,0.48645
jn_12648799089,Junction 12648799089,junction,12.9362,77.535011,,0,,1,0.55384,0.53737
jn_12648799090,Junction 12648799090,junction,12.936132,77.534974,,0,,3,0.65491,0.66109
jn_12672273597,Junction 12672273597,junction,13.001491,77.66335,,0,,4,0.55062,0.52828
jn_12683580001,Junction 12683580001,junction,12.916867,77.630642,,0,,1,0.25397,0.32007
jn_12683580002,Junction 12683580002,junction,12.91673,77.630636,,0,,3,0.43536,0.45289
jn_12692472176,Junction 12692472176,junction,12.984037,77.640531,,0,,4,0.68954,0.56092
jn_12692472177,Junction 12692472177,junction,12.984061,77.640619,,0,,4,0.56682,0.52372
jn_12692472178,Junction 12692472178,junction,12.984122,77.64052,,0,,3,0.55458,0.56619
jn_12692472179,Junction 12692472179,junction,12.984151,77.640595,,0,,3,0.48805,0.56339
jn_12709621385,Junction 12709621385,junction,12.929621,77.61513,,0,,4,0.63165,0.54665
jn_12709621386,Junction 12709621386,junction,12.929576,77.61503,,0,,3,0.61272,0.60309
jn_12709656496,Junction 12709656496,junction,12.923848,77.553494,,0,,4,0.58825,0.58438
jn_12712338634,Junction 12712338634,junction,13.000397,77.677532,,0,,2,0.38911,0.34864
jn_12718284170,Junction 12718284170,junction,12.953895,77.591207,,0,,2,0.69604,0.75909
jn_12740817760,Junction 12740817760,junction,12.937243,77.626826,,0,,2,0.44851,0.53091
jn_12759058196,Junction 12759058196,junction,12.975646,77.554404,,0,,3,0.76689,0.80139
jn_12765645851,Junction 12765645851,junction,12.993255,77.686028,,0,,3,0.43644,0.47865
jn_12765645853,Junction 12765645853,junction,12.99331,77.686112,,0,,1,0.33283,0.39511
jn_12803586900,Junction 12803586900,junction,12.984424,77.597284,,0,,3,0.81744,0.82874
