edge_id,edge_kind,mode,ts,hour,dow,is_weekend,rain,base_min,observed_min
rd_00997,road,road,2025-01-30T22:47:52,22.798,3,0,0,1.1478,1.1502
rd_00764,road,road,2025-01-30T22:48:34,22.81,3,0,0,0.7334,0.7982
rd_00382,road,road,2025-01-30T22:48:39,22.811,3,0,0,0.1991,0.25
tr_bus_tr12_026,transit,bus,2025-01-30T22:48:50,22.814,3,0,0,3.382,3.2152
tr_bus_v500ck_020,transit,bus,2025-01-30T22:48:55,22.816,3,0,0,6.372,7.4641
rd_00975,road,road,2025-01-30T22:48:57,22.816,3,0,0,1.0896,1.2425
rd_00337,road,road,2025-01-30T22:49:06,22.819,3,0,0,0.2334,0.25
rd_01012,road,road,2025-01-30T22:49:13,22.82,3,0,0,0.8001,0.756
rd_01026,road,road,2025-01-30T22:49:25,22.824,3,0,0,1.302,1.3572
rd_00333,road,road,2025-01-30T22:49:26,22.824,3,0,0,0.2214,0.2546
rd_01025,road,road,2025-01-30T22:50:31,22.842,3,0,0,1.2916,1.415
tr_bus_500l_014,transit,bus,2025-01-30T22:50:54,22.848,3,0,0,2.887,2.8574
rd_00717,road,road,2025-01-30T22:51:13,22.854,3,0,0,0.0426,0.25
rd_00614,road,road,2025-01-30T22:51:59,22.867,3,0,0,0.0149,0.25
rd_00653,road,road,2025-01-30T22:52:04,22.868,3,0,0,0.3269,0.3117
rd_01025,road,road,2025-01-30T22:52:09,22.869,3,0,0,1.2916,1.3694
rd_00331,road,road,2025-01-30T22:52:11,22.87,3,0,0,0.6475,0.7116
tr_bus_500l_019,transit,bus,2025-01-30T22:52:12,22.87,3,0,0,2.813,2.6821
rd_00983,road,road,2025-01-30T22:52:29,22.875,3,0,0,0.5287,0.6034
rd_00358,road,road,2025-01-30T22:53:45,22.896,3,0,0,1.2065,1.4272
rd_00668,road,road,2025-01-30T22:54:14,22.904,3,0,0,0.0181,0.25
tr_bus_tr12_025,transit,bus,2025-01-30T22:54:18,22.905,3,0,0,1.565,1.657
rd_c_bs_s_2412142264,road,road,2025-01-30T22:54:27,22.908,3,0,0,0.4326,0.4246
tr_bus_169_003,transit,bus,2025-01-30T22:54:38,22.911,3,0,0,3.205,3.4921
rd_00039,road,road,2025-01-30T22:55:02,22.917,3,0,0,0.067,0.25
rd_00587,road,road,2025-01-30T22:55:29,22.925,3,0,0,0.0302,0.25
rd_00386,road,road,2025-01-30T22:55:39,22.928,3,0,0,0.1429,0.25
rd_00711,road,road,2025-01-30T22:55:45,22.929,3,0,0,0.0562,0.25
rd_00828,road,road,2025-01-30T22:56:49,22.947,3,0,0,0.4641,0.4954
rd_00945,road,road,2025-01-30T22:57:03,22.951,3,0,0,0.7278,0.8137
rd_c_bs_s_1806969494,road,road,2025-01-30T22:57:09,22.953,3,0,0,0.06,0.25
rd_01043,road,road,2025-01-30T22:57:11,22.953,3,0,0,0.9441,0.8653
rd_00225,road,road,2025-01-30T22:57:13,22.954,3,0,0,0.0133,0.25
rd_00169,road,road,2025-01-30T22:57:18,22.955,3,0,0,0.0404,0.25
tr_bus_500l_026,transit,bus,2025-01-30T22:58:05,22.968,3,0,0,6.754,7.1108
tr_bus_v500ck_005,transit,bus,2025-01-30T22:58:27,22.974,3,0,0,1.678,1.7556
tr_bus_201g_032,transit,bus,2025-01-30T22:58:45,22.979,3,0,0,3.112,2.9742
rd_01090,road,road,2025-01-30T22:59:09,22.986,3,0,0,1.3949,1.2722
rd_00977,road,road,2025-01-30T22:59:15,22.988,3,0,0,1.1088,1.2633
rd_01139,road,road,2025-01-30T22:59:19,22.989,3,0,0,0.6771,0.7296
rd_00139,road,road,2025-01-30T22:59:28,22.991,3,0,0,0.3003,0.2939
tr_bus_201g_025,transit,bus,2025-01-31T06:00:12,6.003,4,0,0,2.947,2.8193
rd_00330,road,road,2025-01-31T06:00:15,6.004,4,0,0,0.1138,0.25
rd_00286,road,road,2025-01-31T06:00:24,6.007,4,0,0,0.5846,0.6926
rd_00489,road,road,2025-01-31T06:00:35,6.01,4,0,0,0.1554,0.25
rd_01144,road,road,2025-01-31T06:00:35,6.01,4,0,0,1.6167,1.9314
tr_bus_342f_010,transit,bus,2025-01-31T06:00:36,6.01,4,0,0,4.267,4.9829
rd_00270,road,road,2025-01-31T06:00:37,6.01,4,0,0,0.0461,0.25
rd_00452,road,road,2025-01-31T06:01:00,6.017,4,0,0,0.0248,0.25
rd_00627,road,road,2025-01-31T06:01:15,6.021,4,0,0,0.0221,0.25
rd_c_bs_s_1067841650,road,road,2025-01-31T06:01:32,6.026,4,0,0,0.1038,0.25
rd_00492,road,road,2025-01-31T06:02:40,6.045,4,0,0,0.0247,0.25
tr_bus_201g_030,transit,bus,2025-01-31T06:02:42,6.045,4,0,0,1.669,2.1244
rd_00264,road,road,2025-01-31T06:03:41,6.062,4,0,0,0.0323,0.25
rd_00261,road,road,2025-01-31T06:03:42,6.062,4,0,0,0.0201,0.25
tr_bus_169_017,transit,bus,2025-01-31T06:03:52,6.065,4,0,0,3.21,4.0212
rd_00993,road,road,2025-01-31T06:04:01,6.067,4,0,0,0.4582,0.4744
rd_01003,road,road,2025-01-31T06:04:38,6.077,4,0,0,0.914,0.8722
rd_00291,road,road,2025-01-31T06:04:47,6.08,4,0,0,0.3224,0.347
rd_c_bs_s_7139674988,road,road,2025-01-31T06:04:56,6.082,4,0,0,0.0369,0.25
tr_bus_342f_000,transit,bus,2025-01-31T06:05:05,6.085,4,0,0,6.973,7.9169
rd_00452,road,road,2025-01-31T06:05:26,6.091,4,0,0,0.0248,0.25
rd_00350,road,road,2025-01-31T06:05:29,6.091,4,0,0,0.0098,0.25
tr_bus_169_000,transit,bus,2025-01-31T06:05:31,6.092,4,0,0,3.396,3.2077
tr_bus_176_001,transit,bus,2025-01-31T06:05:47,6.096,4,0,0,2.105,2.1705
rd_00272,road,road,2025-01-31T06:06:11,6.103,4,0,0,0.2087,0.25
rd_00302,road,road,2025-01-31T06:06:14,6.104,4,0,0,0.1584,0.25
rd_c_bs_bs_316660381,road,road,2025-01-31T06:06:33,6.109,4,0,0,0.0999,0.25
rd_01211,road,road,2025-01-31T06:06:41,6.111,4,0,0,0.5491,0.6599
tr_bus_171g_002,transit,bus,2025-01-31T06:07:16,6.121,4,0,0,4.214,3.8799
rd_00316,road,road,2025-01-31T06:07:29,6.125,4,0,0,0.3914,0.4064
tr_bus_75b_018,transit,bus,2025-01-31T06:07:52,6.131,4,0,0,2.764,3.2659
rd_00942,road,road,2025-01-31T06:08:16,6.138,4,0,0,0.1338,0.25
rd_01019,road,road,2025-01-31T06:08:42,6.145,4,0,0,1.0174,1.0698
rd_00874,road,road,2025-01-31T06:08:55,6.149,4,0,0,0.504,0.6195
tr_bus_169_024,transit,bus,2025-01-31T06:08:55,6.149,4,0,0,2.855,2.8541
rd_00364,road,road,2025-01-31T06:09:13,6.154,4,0,0,0.0204,0.25
rd_00668,road,road,2025-01-31T06:09:43,6.162,4,0,0,0.0181,0.25
rd_c_bs__10043935987,road,road,2025-01-31T06:09:59,6.167,4,0,0,0.0372,0.25
rd_00017,road,road,2025-01-31T06:10:02,6.167,4,0,0,0.0551,0.25
rd_00245,road,road,2025-01-31T06:10:04,6.168,4,0,0,0.0183,0.25
rd_00545,road,road,2025-01-31T06:10:21,6.173,4,0,0,0.3848,0.3974
rd_00787,road,road,2025-01-31T06:10:38,6.177,4,0,0,0.7381,0.9886
rd_c_ms_a_swamiji_st,road,road,2025-01-31T06:10:48,6.18,4,0,0,0.1641,0.25
tr_bus_500l_027,transit,bus,2025-01-31T06:11:05,6.185,4,0,0,2.248,2.3877
tr_bus_401n_011,transit,bus,2025-01-31T06:11:15,6.188,4,0,0,5.591,5.572
rd_00633,road,road,2025-01-31T06:11:41,6.195,4,0,0,0.0194,0.25
rd_00138,road,road,2025-01-31T06:11:49,6.197,4,0,0,0.3432,0.4285
rd_00057,road,road,2025-01-31T06:12:13,6.204,4,0,0,0.1422,0.25
rd_01196,road,road,2025-01-31T06:12:43,6.212,4,0,0,0.1971,0.25
tr_bus_k4_006,transit,bus,2025-01-31T06:12:43,6.212,4,0,0,2.947,3.8392
rd_00829,road,road,2025-01-31T06:12:55,6.215,4,0,0,0.5859,0.482
rd_c_ms_l_silk_board,road,road,2025-01-31T06:13:10,6.22,4,0,0,0.0312,0.25
rd_00308,road,road,2025-01-31T06:13:18,6.222,4,0,0,0.0173,0.25
rd_00132,road,road,2025-01-31T06:14:08,6.236,4,0,0,0.0243,0.25
rd_00505,road,road,2025-01-31T06:14:08,6.236,4,0,0,0.3708,0.3943
rd_c_bs_s_1363295016,road,road,2025-01-31T06:14:25,6.24,4,0,0,0.2157,0.25
rd_01085,road,road,2025-01-31T06:14:31,6.242,4,0,0,0.7871,0.8066
tr_bus_500l_024,transit,bus,2025-01-31T06:14:36,6.243,4,0,0,22.681,21.1022
rd_00944,road,road,2025-01-31T06:14:46,6.246,4,0,0,0.1636,0.25
rd_01194,road,road,2025-01-31T06:14:47,6.247,4,0,0,0.7554,0.6726
tr_bus_201g_007,transit,bus,2025-01-31T06:15:33,6.259,4,0,0,1.721,1.8392
rd_00600,road,road,2025-01-31T06:15:37,6.26,4,0,0,0.0162,0.25
rd_01002,road,road,2025-01-31T06:15:38,6.261,4,0,0,0.0313,0.25
tr_bus_169_007,transit,bus,2025-01-31T06:15:49,6.264,4,0,0,2.764,2.5119
rd_c_pl_l_hsr_office,road,road,2025-01-31T06:16:09,6.269,4,0,0,1.9902,1.7969
rd_c_ms__cubbon_park,road,road,2025-01-31T06:17:05,6.285,4,0,0,0.03,0.25
rd_00461,road,road,2025-01-31T06:17:59,6.3,4,0,0,0.0193,0.25
rd_00926,road,road,2025-01-31T06:17:59,6.3,4,0,0,0.133,0.25
rd_00002,road,road,2025-01-31T06:18:30,6.308,4,0,0,0.1059,0.25
rd_00000,road,road,2025-01-31T06:19:05,6.318,4,0,0,0.2122,0.25
rd_00705,road,road,2025-01-31T06:19:10,6.32,4,0,0,0.012,0.25
tr_bus_169_016,transit,bus,2025-01-31T06:20:13,6.337,4,0,0,3.394,3.0644
rd_00634,road,road,2025-01-31T06:20:20,6.339,4,0,0,0.2312,0.3006
rd_01208,road,road,2025-01-31T06:20:29,6.342,4,0,0,1.727,2.0265
rd_c_bs_s_2093292636,road,road,2025-01-31T06:21:27,6.358,4,0,0,0.1692,0.25
rd_00992,road,road,2025-01-31T06:21:36,6.36,4,0,0,0.9393,1.0258
rd_01064,road,road,2025-01-31T06:21:36,6.36,4,0,0,0.223,0.25
rd_00815,road,road,2025-01-31T06:21:41,6.362,4,0,0,0.3258,0.3225
rd_01209,road,road,2025-01-31T06:21:47,6.363,4,0,0,0.2676,0.2885
rd_c_bs_s_2397023289,road,road,2025-01-31T06:22:16,6.371,4,0,0,0.6276,0.6245
tr_bus_k4_002,transit,bus,2025-01-31T06:22:33,6.376,4,0,0,1.611,1.7507
rd_00434,road,road,2025-01-31T06:22:48,6.38,4,0,0,0.0668,0.25
tr_bus_k1_012,transit,bus,2025-01-31T06:23:02,6.384,4,0,0,2.408,2.3102
rd_00913,road,road,2025-01-31T06:23:51,6.398,4,0,0,0.1087,0.25
rd_00261,road,road,2025-01-31T06:24:12,6.403,4,0,0,0.0201,0.25
tr_bus_tr12_006,transit,bus,2025-01-31T06:24:12,6.403,4,0,0,1.528,1.8119
rd_00212,road,road,2025-01-31T06:24:50,6.414,4,0,0,0.2026,0.2531
rd_00892,road,road,2025-01-31T06:25:19,6.422,4,0,0,0.0674,0.25
tr_bus_k4_025,transit,bus,2025-01-31T06:25:41,6.428,4,0,0,1.894,2.0342
rd_00026,road,road,2025-01-31T06:26:04,6.435,4,0,0,0.4341,0.4623
tr_metro_purpleline_000,transit,metro,2025-01-31T06:26:35,6.443,4,0,0,3.56,3.7387
tr_bus_tr12_003,transit,bus,2025-01-31T06:26:37,6.444,4,0,0,1.672,1.9297
tr_bus_401n_033,transit,bus,2025-01-31T06:26:39,6.444,4,0,0,1.588,1.31
tr_bus_tr12_014,transit,bus,2025-01-31T06:26:41,6.445,4,0,0,2.878,3.014
rd_00121,road,road,2025-01-31T06:26:44,6.446,4,0,0,0.2637,0.2901
rd_00245,road,road,2025-01-31T06:26:49,6.447,4,0,0,0.0183,0.25
tr_bus_60a_005,transit,bus,2025-01-31T06:26:58,6.45,4,0,0,2.768,3.1754
rd_00188,road,road,2025-01-31T06:27:02,6.451,4,0,0,0.0878,0.25
rd_00688,road,road,2025-01-31T06:27:03,6.451,4,0,0,0.0787,0.25
rd_00701,road,road,2025-01-31T06:27:09,6.453,4,0,0,0.0336,0.25
rd_00746,road,road,2025-01-31T06:27:25,6.457,4,0,0,0.0262,0.25
rd_00218,road,road,2025-01-31T06:27:38,6.461,4,0,0,0.1217,0.25
rd_00402,road,road,2025-01-31T06:27:56,6.466,4,0,0,0.0348,0.25
rd_00757,road,road,2025-01-31T06:28:09,6.469,4,0,0,0.54,0.6875
rd_00304,road,road,2025-01-31T06:28:39,6.478,4,0,0,0.9378,0.8833
rd_01211,road,road,2025-01-31T06:28:57,6.483,4,0,0,0.5491,0.6679
rd_01114,road,road,2025-01-31T06:29:21,6.489,4,0,0,0.338,0.388
rd_01152,road,road,2025-01-31T06:29:28,6.491,4,0,0,0.1541,0.25
rd_00964,road,road,2025-01-31T06:29:36,6.494,4,0,0,0.7254,0.8547
rd_01126,road,road,2025-01-31T06:29:58,6.499,4,0,0,1.5589,1.923
rd_c_bs_s_4846789823,road,road,2025-01-31T06:30:26,6.507,4,0,0,0.2343,0.2656
tr_bus_176_011,transit,bus,2025-01-31T06:30:50,6.514,4,0,0,1.788,1.8962
rd_00367,road,road,2025-01-31T06:31:02,6.517,4,0,0,0.3213,0.3438
rd_00622,road,road,2025-01-31T06:31:02,6.517,4,0,0,0.0361,0.25
rd_c_bs_s_1085530276,road,road,2025-01-31T06:31:14,6.521,4,0,0,0.1269,0.25
rd_00735,road,road,2025-01-31T06:31:33,6.526,4,0,0,0.0952,0.25
rd_c_bs_s_2397023289,road,road,2025-01-31T06:31:49,6.53,4,0,0,0.6276,0.6008
tr_bus_tr12_004,transit,bus,2025-01-31T06:31:54,6.532,4,0,0,2.082,2.0484
rd_00936,road,road,2025-01-31T06:32:21,6.539,4,0,0,0.2063,0.25
rd_c_bs_s_2406823289,road,road,2025-01-31T06:32:21,6.539,4,0,0,0.0552,0.25
rd_00488,road,road,2025-01-31T06:32:24,6.54,4,0,0,0.0209,0.25
rd_00229,road,road,2025-01-31T06:32:25,6.54,4,0,0,0.0466,0.25
rd_c_bs_s_2396890811,road,road,2025-01-31T06:32:36,6.544,4,0,0,0.0717,0.25
rd_c_ms_s_srirampura,road,road,2025-01-31T06:32:56,6.549,4,0,0,1.9971,2.0838
rd_c_bs_s_6222268366,road,road,2025-01-31T06:33:01,6.55,4,0,0,0.2259,0.25
rd_01207,road,road,2025-01-31T06:34:04,6.568,4,0,0,1.3036,1.4568
rd_00363,road,road,2025-01-31T06:34:43,6.579,4,0,0,0.0143,0.25
rd_c_bs_s_2513845212,road,road,2025-01-31T06:35:12,6.587,4,0,0,0.0567,0.25
rd_00711,road,road,2025-01-31T06:35:39,6.594,4,0,0,0.0562,0.25
rd_00268,road,road,2025-01-31T06:36:04,6.601,4,0,0,0.1686,0.25
rd_00025,road,road,2025-01-31T06:36:27,6.608,4,0,0,0.0597,0.25
rd_00711,road,road,2025-01-31T06:36:48,6.613,4,0,0,0.0562,0.25
rd_01034,road,road,2025-01-31T06:37:52,6.631,4,0,0,0.5538,0.6127
rd_00358,road,road,2025-01-31T06:40:06,6.668,4,0,0,1.2065,1.3178
rd_01182,road,road,2025-01-31T06:40:34,6.676,4,0,0,1.6552,1.9458
rd_00135,road,road,2025-01-31T06:41:22,6.69,4,0,0,0.0991,0.25
tr_bus_201g_006,transit,bus,2025-01-31T06:41:27,6.691,4,0,0,2.27,2.5199
tr_bus_500l_021,transit,bus,2025-01-31T06:41:42,6.695,4,0,0,4.649,5.0107
rd_00621,road,road,2025-01-31T06:41:54,6.699,4,0,0,0.03,0.25
rd_00061,road,road,2025-01-31T06:42:05,6.701,4,0,0,0.563,0.7184
rd_c_bs_s_7156865447,road,road,2025-01-31T06:42:24,6.707,4,0,0,0.0417,0.25
tr_bus_k4_021,transit,bus,2025-01-31T06:42:29,6.708,4,0,0,2.111,2.4214
tr_bus_v500ck_014,transit,bus,2025-01-31T06:42:55,6.716,4,0,0,2.887,2.8742
rd_c_bs_s_1806969494,road,road,2025-01-31T06:42:58,6.716,4,0,0,0.06,0.25
rd_00110,road,road,2025-01-31T06:43:45,6.729,4,0,0,0.5294,0.6171
rd_00053,road,road,2025-01-31T06:43:48,6.73,4,0,0,0.1041,0.25
tr_bus_500l_004,transit,bus,2025-01-31T06:44:19,6.739,4,0,0,1.611,1.9156
rd_c_ms_ms_halasuru,road,road,2025-01-31T06:44:28,6.741,4,0,0,0.375,0.3792
rd_00641,road,road,2025-01-31T06:45:00,6.75,4,0,0,0.084,0.25
rd_00702,road,road,2025-01-31T06:45:08,6.752,4,0,0,0.31,0.407
tr_bus_176_019,transit,bus,2025-01-31T06:45:12,6.753,4,0,0,3.382,3.6973
rd_c_bs_s_1820411843,road,road,2025-01-31T06:45:19,6.756,4,0,0,0.5784,0.7704
rd_00903,road,road,2025-01-31T06:45:21,6.756,4,0,0,0.0507,0.25
rd_00763,road,road,2025-01-31T06:45:33,6.759,4,0,0,3.3045,3.2578
tr_metro_purpleline_009,transit,metro,2025-01-31T06:45:57,6.766,4,0,0,1.932,1.881
rd_00800,road,road,2025-01-31T06:46:17,6.772,4,0,0,0.1726,0.25
tr_bus_401n_012,transit,bus,2025-01-31T06:46:29,6.775,4,0,0,4.239,5.1435
rd_00481,road,road,2025-01-31T06:46:44,6.779,4,0,0,0.0167,0.25
rd_00805,road,road,2025-01-31T06:47:31,6.792,4,0,0,0.2939,0.2966
rd_c_ms_yanna_railwa,road,road,2025-01-31T06:47:37,6.794,4,0,0,0.2487,0.2767
rd_00570,road,road,2025-01-31T06:47:52,6.798,4,0,0,0.0951,0.25
tr_bus_k4_018,transit,bus,2025-01-31T06:48:17,6.805,4,0,0,3.143,3.5249
rd_00311,road,road,2025-01-31T06:48:58,6.816,4,0,0,0.0198,0.25
tr_bus_k4_014,transit,bus,2025-01-31T06:48:58,6.816,4,0,0,4.514,5.9464
tr_bus_60a_016,transit,bus,2025-01-31T06:49:49,6.83,4,0,0,1.922,2.4666
tr_bus_401n_015,transit,bus,2025-01-31T06:50:06,6.835,4,0,0,1.809,2.1574
rd_00897,road,road,2025-01-31T06:51:00,6.85,4,0,0,0.1416,0.25
rd_00138,road,road,2025-01-31T06:51:21,6.856,4,0,0,0.3432,0.3992
tr_bus_342f_000,transit,bus,2025-01-31T06:51:35,6.86,4,0,0,6.973,7.4662
rd_00119,road,road,2025-01-31T06:51:48,6.864,4,0,0,0.169,0.25
rd_00305,road,road,2025-01-31T06:52:05,6.868,4,0,0,0.4317,0.4346
rd_00693,road,road,2025-01-31T06:52:07,6.869,4,0,0,0.0138,0.25
rd_c_ms_lachenahalli,road,road,2025-01-31T06:52:30,6.875,4,0,0,1.8084,2.0249
rd_01005,road,road,2025-01-31T06:52:43,6.879,4,0,0,1.2736,1.4557
rd_00703,road,road,2025-01-31T06:52:46,6.88,4,0,0,0.324,0.448
rd_00934,road,road,2025-01-31T06:53:17,6.888,4,0,0,2.857,3.1903
rd_00133,road,road,2025-01-31T06:53:38,6.894,4,0,0,0.0369,0.25
tr_bus_k1_000,transit,bus,2025-01-31T06:53:53,6.898,4,0,0,2.176,2.2979
rd_00546,road,road,2025-01-31T06:54:25,6.907,4,0,0,0.2413,0.303
rd_c_bs_bs_296030032,road,road,2025-01-31T06:54:34,6.91,4,0,0,0.0429,0.25
rd_00529,road,road,2025-01-31T06:55:17,6.922,4,0,0,0.0105,0.25
rd_00783,road,road,2025-01-31T06:55:28,6.924,4,0,0,0.1698,0.25
rd_00743,road,road,2025-01-31T06:55:33,6.926,4,0,0,0.1002,0.25
rd_00820,road,road,2025-01-31T06:55:33,6.926,4,0,0,0.9588,1.054
rd_c_bs_s_1837823396,road,road,2025-01-31T06:55:48,6.93,4,0,0,0.03,0.25
rd_00073,road,road,2025-01-31T06:55:51,6.931,4,0,0,0.1644,0.25
tr_bus_401n_025,transit,bus,2025-01-31T06:55:55,6.932,4,0,0,1.604,1.4456
tr_bus_401n_000,transit,bus,2025-01-31T06:56:02,6.934,4,0,0,3.979,4.3838
tr_bus_171g_013,transit,bus,2025-01-31T06:56:04,6.934,4,0,0,2.876,3.2018
tr_bus_75b_013,transit,bus,2025-01-31T06:56:07,6.936,4,0,0,1.604,2.2806
rd_00768,road,road,2025-01-31T06:56:12,6.937,4,0,0,0.4284,0.5749
rd_00281,road,road,2025-01-31T06:56:55,6.949,4,0,0,0.1682,0.25
tr_metro_greenline_006,transit,metro,2025-01-31T06:56:55,6.949,4,0,0,2.023,2.0786
rd_00742,road,road,2025-01-31T06:56:58,6.949,4,0,0,0.1318,0.25
rd_00026,road,road,2025-01-31T06:57:02,6.951,4,0,0,0.4341,0.5586
rd_01109,road,road,2025-01-31T06:57:06,6.952,4,0,0,0.1731,0.25
rd_00427,road,road,2025-01-31T06:57:23,6.957,4,0,0,0.013,0.25
rd_00456,road,road,2025-01-31T06:57:37,6.961,4,0,0,1.0368,1.2838
rd_00246,road,road,2025-01-31T06:57:49,6.964,4,0,0,0.4068,0.5287
tr_bus_169_017,transit,bus,2025-01-31T06:58:02,6.967,4,0,0,3.21,4.2942
rd_00925,road,road,2025-01-31T06:58:09,6.969,4,0,0,0.1566,0.25
rd_01175,road,road,2025-01-31T06:58:32,6.976,4,0,0,0.3012,0.3936
tr_bus_201g_015,transit,bus,2025-01-31T06:59:01,6.984,4,0,0,2.029,2.4062
tr_bus_169_003,transit,bus,2025-01-31T06:59:39,6.994,4,0,0,3.205,3.4948
rd_00854,road,road,2025-01-31T06:59:50,6.997,4,0,0,0.4576,0.4477
rd_00970,road,road,2025-01-31T07:00:25,7.007,4,0,0,0.4615,0.487
tr_bus_401n_024,transit,bus,2025-01-31T07:00:56,7.016,4,0,0,2.162,2.8301
tr_bus_500l_013,transit,bus,2025-01-31T07:01:13,7.02,4,0,0,3.63,4.6142
rd_00296,road,road,2025-01-31T07:01:25,7.024,4,0,0,0.151,0.25
rd_01201,road,road,2025-01-31T07:01:47,7.03,4,0,0,2.2179,3.0682
tr_bus_tr12_013,transit,bus,2025-01-31T07:02:00,7.034,4,0,0,4.373,6.0837
rd_c_bs_s_3299039166,road,road,2025-01-31T07:02:17,7.038,4,0,0,0.7104,0.7711
rd_00265,road,road,2025-01-31T07:02:44,7.046,4,0,0,0.1144,0.25
rd_00436,road,road,2025-01-31T07:02:48,7.047,4,0,0,0.0214,0.25
rd_00210,road,road,2025-01-31T07:03:07,7.052,4,0,0,0.0384,0.25
rd_00545,road,road,2025-01-31T07:03:13,7.054,4,0,0,0.3848,0.5007
rd_00316,road,road,2025-01-31T07:03:15,7.054,4,0,0,0.3914,0.5438
rd_c_ms_vijayanagara,road,road,2025-01-31T07:03:45,7.063,4,0,0,0.4113,0.4991
rd_00693,road,road,2025-01-31T07:04:09,7.069,4,0,0,0.0138,0.25
rd_01040,road,road,2025-01-31T07:04:25,7.074,4,0,0,1.654,2.3282
rd_00014,road,road,2025-01-31T07:04:47,7.08,4,0,0,0.0396,0.25
rd_00183,road,road,2025-01-31T07:04:48,7.08,4,0,0,0.0105,0.25
rd_00151,road,road,2025-01-31T07:04:53,7.081,4,0,0,0.261,0.3012
rd_00703,road,road,2025-01-31T07:05:00,7.084,4,0,0,0.324,0.3855
tr_bus_342f_006,transit,bus,2025-01-31T07:05:25,7.09,4,0,0,2.992,3.718
rd_00850,road,road,2025-01-31T07:05:28,7.091,4,0,0,0.4574,0.5329
rd_00705,road,road,2025-01-31T07:05:36,7.093,4,0,0,0.012,0.25
rd_00545,road,road,2025-01-31T07:05:37,7.094,4,0,0,0.3848,0.582
rd_00473,road,road,2025-01-31T07:05:50,7.097,4,0,0,0.0296,0.25
rd_00347,road,road,2025-01-31T07:05:52,7.098,4,0,0,0.027,0.25
rd_00368,road,road,2025-01-31T07:06:26,7.107,4,0,0,0.295,0.3482
tr_bus_60a_018,transit,bus,2025-01-31T07:06:43,7.112,4,0,0,2.879,4.4101
rd_00876,road,road,2025-01-31T07:07:00,7.117,4,0,0,0.3076,0.3797
tr_metro_greenline_012,transit,metro,2025-01-31T07:07:15,7.121,4,0,0,1.851,1.9201
rd_c_pl_tefield_gate,road,road,2025-01-31T07:07:19,7.122,4,0,0,0.7407,0.8598
rd_01182,road,road,2025-01-31T07:07:20,7.122,4,0,0,1.6552,2.0042
rd_c_bs__12362143901,road,road,2025-01-31T07:07:32,7.126,4,0,0,0.6789,0.8347
rd_00822,road,road,2025-01-31T07:07:40,7.128,4,0,0,0.1336,0.25
rd_00391,road,road,2025-01-31T07:07:54,7.132,4,0,0,0.3934,0.5578
tr_bus_500l_008,transit,bus,2025-01-31T07:08:18,7.138,4,0,0,2.27,3.0588
rd_00227,road,road,2025-01-31T07:08:19,7.139,4,0,0,0.0372,0.25
rd_00261,road,road,2025-01-31T07:08:53,7.148,4,0,0,0.0201,0.25
rd_c_bs_s_7132495629,road,road,2025-01-31T07:09:04,7.151,4,0,0,0.1542,0.25
rd_00114,road,road,2025-01-31T07:09:45,7.163,4,0,0,1.061,1.2169
rd_00328,road,road,2025-01-31T07:10:15,7.171,4,0,0,0.3968,0.5189
tr_bus_169_027,transit,bus,2025-01-31T07:10:58,7.183,4,0,0,1.212,1.446
tr_bus_169_005,transit,bus,2025-01-31T07:11:14,7.187,4,0,0,2.677,3.797
rd_00196,road,road,2025-01-31T07:11:22,7.19,4,0,0,0.0228,0.25
tr_bus_342f_000,transit,bus,2025-01-31T07:11:29,7.192,4,0,0,6.973,11.9305
tr_bus_75b_016,transit,bus,2025-01-31T07:11:46,7.196,4,0,0,2.677,3.3692
rd_01207,road,road,2025-01-31T07:12:02,7.201,4,0,0,1.3036,1.6738
rd_00720,road,road,2025-01-31T07:12:06,7.202,4,0,0,0.3441,0.5001
rd_01070,road,road,2025-01-31T07:12:14,7.204,4,0,0,0.5044,0.899
rd_c_bs_s_1820411843,road,road,2025-01-31T07:12:23,7.207,4,0,0,0.5784,0.879
rd_00400,road,road,2025-01-31T07:12:44,7.212,4,0,0,0.0197,0.25
rd_00698,road,road,2025-01-31T07:13:03,7.218,4,0,0,0.0541,0.25
rd_00005,road,road,2025-01-31T07:13:54,7.232,4,0,0,0.1321,0.25
rd_01228,road,road,2025-01-31T07:14:47,7.247,4,0,0,1.0509,1.5926
rd_00508,road,road,2025-01-31T07:14:52,7.248,4,0,0,0.038,0.25
tr_bus_tr12_022,transit,bus,2025-01-31T07:15:23,7.257,4,0,0,1.788,2.5404
rd_01178,road,road,2025-01-31T07:15:32,7.259,4,0,0,0.058,0.25
rd_c_bs_s_1723844502,road,road,2025-01-31T07:15:36,7.26,4,0,0,0.18,0.25
tr_bus_k4_025,transit,bus,2025-01-31T07:15:39,7.261,4,0,0,1.894,2.9764
rd_00671,road,road,2025-01-31T07:15:49,7.264,4,0,0,0.0149,0.25
rd_00922,road,road,2025-01-31T07:16:01,7.267,4,0,0,0.5007,0.6203
rd_c_bs__12512417639,road,road,2025-01-31T07:16:10,7.27,4,0,0,0.03,0.25
rd_00926,road,road,2025-01-31T07:17:24,7.29,4,0,0,0.133,0.25
rd_01193,road,road,2025-01-31T07:17:25,7.291,4,0,0,2.0562,3.2803
rd_00612,road,road,2025-01-31T07:18:04,7.301,4,0,0,0.0294,0.25
rd_00691,road,road,2025-01-31T07:18:19,7.305,4,0,0,0.1181,0.25
